Ticker|Name|Exchange|Country
006203.TW|Yuanta/P-shares MSCI Taiwan ETF|TAI|Taiwan
LNIK.MI|LNIK/ETFS|MIL|Italy
IEBC.L|iShares Core Euro Corporate Bond|LSE|UK
93KP.L|BAJAJAUT/HSBC WT19|LSE|UK
EXI2.DU|ISHS DWJNGLTT50|DUS|Germany
KME.A||ASE|USA
45IY.L|TSIN/HSBC WT20|LSE|UK
BER1.MU|SPINV GL VAL RC|MUN|Germany
DON.MX|WSDMR MIDCP DIV-SBI|MEX|Mexico
UEQ3.DE|UBS ETF (IE) CMCI Composite SF GBP|GER|Germany
UIMV.F|UBS ETF STO GRE AD|FRA|Germany
DBXK.DU|DBX EUR INF 1C|DUS|Germany
PXC.TO|PowerShares FTSE RAFI Canadian Fdmt ETF|TOR|Canada
152870.KS|Kyobo AXA Power K200 ETF Fund|KSC|Korea
QLTA.MX|ISH AAA RT CR BD|MEX|Mexico
MLPG|UBS ETRACS Alerian Natural Gas MLP ETN|PCX|USA
SXRW.F|ISHS 100 GBP-ACC|FRA|Germany
PSGT-151.TA|IXR/PSGT ETNI S 151|TLV|Israel
DBXF.DU|DBX SOV EUR 15+ 1C|DUS|Germany
60YB.L|ADITYA/HSBC WT18|LSE|UK
AM3A.PA|Amundi ETF GvtBd HR EuroMTS Inv Grd|PAR|France
MLTI|Credit Suisse X-Links Mlt-Ast Hi Inc ETN|PCX|USA
QJPN|SPDR MSCI Japan Quality Mix ETF|PCX|USA
STZI.MI|SPDR EUR FIN UC ETF|MIL|Italy
STZ.PA|SSGA SPDR FI EUR-AC|PAR|France
IQQC.DE|ISHS CHIN LA CA G-C|GER|Germany
44CR.L|WIP/HSBC WT19|LSE|UK
SMSEUR.MI|Source MSCI Europe ETF|ISE|UK
X37768.TI|SG ISSUER 18 ELN|TLO|Italy
57243.L|AGNEWSTE/HSBC WT19|LSE|UK
WTES.DE|WisdomTree Europe SmallCap Dividend ETF|ISE|UK
PDJE.PA|Lyxor ETF PEA DJ Industrial Avg C-EUR|PSX|USA
EXX7.F|ISHS NIK 225 UC|FRA|Germany
HRDU-D1.TA|USD/HAREL SC CD S1|TLV|Israel
LSFT.L|ETFS COMMODITY SECURITIES LIMIT|LSE|UK
XLF.MX|SEL SCT FINANCIAL|MEX|Mexico
BRZU|Direxion Daily Brazil Bull 3X ETF|PCX|USA
UIM5.HM|UBS ETF MSCI JAP AD|HAM|Germany
13QN.L|SAUDI/HSBC 15 ELN|LSE|UK
208470.KS|Smart Synthetic-MSCI Developed |KSC|Korea
HMJP.SW|HSBC MSCI JAP USD|EBS|Austria
CBUSH.SW|UBS ETF BUSLC AHD|EBS|Austria
CHINA.BK|W.I.S.E. KTAM CSI 300 China Tracker|SET|Thailand
82828.HK|HS H ETF-R|HKG|Hong Kong
FOO.MI|L U ETF 600 F & BEV|MIL|Italy
XPQP.DU|DBXT MSCI PHIL 1C|DUS|Germany
QLTC.MX|ISH B-CA RTD COR BD|MEX|Mexico
UIMK.DU|UBS ETF M TURK AD|DUS|Germany
2038871.DU|DBK CAP FD CL B FRN|DUS|Germany
CBEF.MI|L UC BD EX FI C EUR|MIL|Italy
PHB.A||ASE|USA
CN|Deutsche X-trackers MSCI All China Eq|PCX|USA
HGJP|ProShares Hedged FTSE Japan|PCX|USA
UKCHBH.SW|UBS ETF MUHC AC|EBS|Austria
AHYE.MI|Amundi ETF Euro H/Y Liquid Bd Iboxx C|MIL|Italy
WLD.BR|Lyxor ETF MSCI World D-EUR A/I|PSX|USA
DES2.DE|GO DAX DAILY 2 G-CT|GER|Germany
LQDH|iShares Interest Rate Hedged Corp Bd|PCX|USA
MAGI.L|SPDR® Morningstar Mlt-Asst Glb Infrs ETF|ISE|UK
229720.KS|KODEX KTOP30|KSC|Korea
36BU.MU|ISHS USD TR 20+USD|MUN|Germany
152380.KS|Kodex 10Y F-LKTB|KSC|Korea
VXZ|iPath S&P; 500 VIX MT Futures ETN|PCX|USA
219900.KS|KINDEX SYNTH-China Leverage|KSC|Korea
PSMKM-24.TA|MAKAM/PSAGOT S24|TLV|Israel
11KW.L|LPP/HSBC 15 ELN|LSE|UK
USDTR.IS|USA Treasury Bond Dollar B Type Exchange Traded Fund|IST|Turkey
SWER-BULL2.ST|S R ETF BULL 2|STO|Sweden
WBIG.A||ASE|USA
18MN.F|A USA UCITS ETF EUR|FRA|Germany
XTW.PA|DBXT MSCI TAIW 1C|PAR|France
TGET.AS|TC GLOB EQ|AMS|Netherlands
XRU2.L|db x-trackers - RUSSELL 2000 UCITS ETF|LSE|UK
100421.L|RBS/INDEX 15|LSE|UK
IS0M.DU|ISHS ITL GOV B G-CT|DUS|Germany
MTXX.L|Lyxor ETF EuroMTS AM InvstGrd DR A/I|LSE|UK
EXW3.HM|ISHS STXEUR50|HAM|Germany
ICOV.L|iShares III Public Limited Company - iShares Euro Covered Bond UCITS ETF|LSE|UK
OLO|DB Crude Oil Long ETN|PCX|USA
XHEG.L|DB X-TRACKERS DBX DB EQ STRATEG|LSE|UK
ETFMIB.MI|L UC ETF FTS MIB|MIL|Italy
X710.MI|DBX SOV EUR 7-10 1C|MIL|Italy
006208.TW|Fubon FTSE TWSE Taiwan 50 ETF|TAI|Taiwan
AUKD.PA|Amundi ETF FTSE UK Dividend Plus|PAR|France
KSM-1SHR.TA|SHA/KSM SAL S1|TLV|Israel
168300.KS|KTOP 50|KSC|Korea
XD9U.SW|db x-trackers MSCI USA (DR) 1C|EBS|Austria
X13G.SW|Amundi ETF GvtBd LR EuroMTS Inv Grd 1-3|PSX|USA
EMEY|iShares MSCI Emerging Mkts Energy Capped|PCX|USA
LYMB.HM|L U ETF E600 O&GAS;|HAM|Germany
26377128.IR|NB SYS GL USD-I-ACC|ISE|UK
IEUR|iShares Core MSCI Europe|PCX|USA
UIMI.F|UBS ETF MSCI EM AD|FRA|Germany
QVAL|ValueShares US Quantitative Value ETF|BTS|Thailand
SC0H.F|SOUR MSCI USD-A-AC|FRA|Germany
AMEA.DE|Amundi ETF MSCI EM Asia EUR A/I|PSX|USA
VG75.BE|VANG UK GOVT GBP|BER|Germany
XDAX.MI|DBXT DAX 1C|MIL|Italy
CSIO_TTT27.ST|BASKET/CSL 16 NTS|STO|Sweden
MEXI.PA|Lyxor ETF MSCI Mexico C USD|PAR|France
13941359.IR|PIMCO EM MK USD-ACC|ISE|UK
HYS|PIMCO 0-5 Year High Yield Corp Bd ETF|PCX|USA
O092.L|ISHARES PLC ISHARES FTSE/EPRA E|LSE|UK
RUS2.L|Lyxor ETF Russell 2000 C-USD|PSX|USA
4525497.DU|AM NORDIC UCITS ETF|DUS|Germany
TLV.TO|PowerShares S&P;/TSX Compste Low Vol ETF|TOR|Canada
46BD.L|EQBPCL/HSBC BANK 16|LSE|UK
MA01.VI|RBS MAR ICI C|VIE|Austria
EET|ProShares Ultra MSCI Emerging Markets|PCX|USA
EUNH.DU|ISHS CR EU GOV G-CT|DUS|Germany
ICI|iPath Optimized Currency Carry ETN|PCX|USA
TELE.L|SPDR® MSCI Europe Telecommunications ETF|ISE|UK
FLOT.MI|Lyxor ETF Barclays Float Rate ? 0-7Y C-?|PSX|USA
EXXY.BE|ISH DVCMSP T|BER|Germany
NBF_GT80_A779A.ST|BSKT/NORDEA 21 MTN|STO|Sweden
LYYC.DE|Lyxor UCITS ETF MSCI AC Asia-Pacific ex Japan|GER|Germany
IUSB.DE|iShares II Public Limited Company - iShares Global Timber & Forestry UCITS ETF|GER|Germany
CSD-A.TO|ISHARES ADV SHRT DUR HI INC AC |TOR|Canada
X022.F|COMS M USA MD IC|FRA|Germany
EIDO|iShares MSCI Indonesia|PCX|USA
SGI_RB_STENA1368.|||
SC04.BE|SOU 600 PRS EUR-AC|BER|Germany
SYBW.DE|SPDR® Barclays 1-3 Year US Trs Bd ETF|GER|Germany
H4ZD.DU|HSBC MSCI USA G-CT|DUS|Germany
ZPDM.DE|SPDR® S&P; US Materials Select Sect ETF|GER|Germany
PHR.TO|Purpose Duration Hedged Real Estate ETF|TOR|Canada
LINP.L|ETFS FOREIGN EXCHANGE LIMITED E|LSE|UK
DYLS|WisdomTree Dynamic L/S US Equity|BTS|Thailand
LBUL.MI|BCOMGC/ETFS|MIL|Italy
HVI.TO|HorizonsBetaPro S&P500; VIX ST Fut Iv ETF|TOR|Canada
HRSPX-50.TA|SPX/HAREL SAL S50|TLV|Israel
DEFL.A||ASE|USA
P28150.MI|BPAISPMBU125%E15|MIL|Italy
63XY.L|YTCH/HSBC WT21|LSE|UK
60PE.L|HINDALCO/HSBC WT19|LSE|UK
540K.DU|AM UK UCITS ETF|DUS|Germany
LYS3.SG|L U ETF R1000 C EUR|STU|Germany
NRJ.PA|Lyxor UCITS ETF New Energy|PAR|France
^INSPYW|SPDR S&P; Euro Dividend Aristocr|NIM|
BNPSIFMWEUREXP9.S|||
DXSD.HM|DBXT SE600 O&G; 1C|HAM|Germany
GWL.A||ASE|USA
^INZPRSP|SPDR MSCI World Small Cap UCITS|NIM|
VISO_GTM_1515.ST|BSKT/VIS FINANCE 19|STO|Sweden
SYIVOHYKL.CO|SYD VIRK HY KL|CPH|Denmark
IBCF.F|ISHS S&P500; G-CT|FRA|Germany
RICIME.MI|RBS M A RICI M C|MIL|Italy
1951019.SG|OVAG FIN VRN|STU|Germany
K-MXEU22.TA|MXEU/KSM SAL S22|TLV|Israel
STHY.SW|PIMCO ST HY Corp Bd Source ETF|ISE|UK
21473770.SG|EUR SECTR U E RC|STU|Germany
SXIPEX.SW|iShares STOXX Europe 600 Insurance (DE)|EBS|Austria
EL48.SG|ETFlab iBoxx Euro Liquid Germany Covered Diversified|STU|Germany
ITLT|PowerShares DB 3x Italian Treasury Bond Futures ETN|PCX|USA
NBF_NM_A357.ST|BSKT/NORDEA 19|STO|Sweden
SXRY.DE|iShares VII Public Limited Company - iShares FTSE MIB UCITS ETF (Acc)|GER|Germany
121285.L|PETRO/HSBC 14|LSE|UK
IYC.MX|iShares Trust - iShares U.S. Consumer Services ETF|MEX|Mexico
IXG.A||ASE|USA
IGUS.L|iShares S&P; 500 GBP Hedged|LSE|UK
E130.DE|COMS MSCI WEMEN IC|GER|Germany
MVUS.MI|iShares S&P; 500 Minimum Volatility|MIL|Italy
IEUX.PA|ISHS MSCI EX-UK EUR|PAR|France
NRGG.L|MULTI UNITS LUXEMBOURG LYXOR ET|LSE|UK
LOIL.L|ETFS COMMODITY SECURITIES LIMIT|LSE|UK
^SYBL|SPDR Barclays 15+ Year Gilt UCI|NIM|
19BC.L|AL RAJHI/HSBC 16ELN|LSE|UK
ACWF|iShares FactorSelect MSCI Global|PCX|USA
VISO_GTM_1475.ST|UBS/VIS 19 CLASS E|STO|Sweden
DEM.L|WIS EM EQT INC USD|LSE|UK
SXRI.DE|ISHS MSCI JP USD-AC|GER|Germany
MBB40-48.TA|TB40/PSG IND S 48|TLV|Israel
12980549.DU|ISHSTE600CH(DE)|DUS|Germany
VG71.MU|VAN FTSE EM MA USD|MUN|Germany
DE5A.SG|AM INV GR UC ETF C|STU|Germany
LLST.L|ETFS COMMODITY SECURITIES LIMIT|LSE|UK
1214192.DU|SPDR CON DIS UC ETF|DUS|Germany
E044.F|COMS SMDAX TR IC|FRA|Germany
SWH|Stanley Black & Decker, Inc.|ASE|USA
AUCHWH.SW|||
3782159.SG|SGAS/ETFS|STU|Germany
STPX.MI|SPDR® MSCI Europe Materials ETF|MIL|Italy
XLIS.MI|Source Industrials S&P; US Sel Sect ETF|MIL|Italy
TCLER-D2.TA|EUR/TACH CUR CD S2|TLV|Israel
KSBN-148.TA|TEL-BCLB/KSM S S148|TLV|Israel
SBUS.A||ASE|USA
FNDC|Schwab Fundamental Intl Sm Co ETF|PCX|USA
GGUS.AX|BetaShares Geared U.S. Eq- Ccy Hdg|ASX|Australia
JPSR.SW|UBS ETF MS JSR AD|EBS|Austria
EUNK.DE|ISHS MSCI EUR-ACC|GER|Germany
FGM|First Trust Germany AlphaDEX ETF|NGM|Sweden
IQQ6.HM|ISHS DEV MK PRO G-C|HAM|Germany
XDER.MI|DBXT E/N DE RE 1C|MIL|Italy
CFEN.SW|CFEN/ETFS|EBS|Austria
EL4W.DU|DK DB ERGV MM|DUS|Germany
DBZR.DE|db x-trackers - HSI Short Daily UCITS ETF|GER|Germany
11209014.SW|L U ETF SH X2 C EUR|EBS|Austria
ARGT_GTM_1950.ST|BASKET/ARGENTUM20EL|STO|Sweden
13679403.DU|RBS M A FR MKTS C|DUS|Germany
D5BB.DU|DBXT2 I GU 1DD|DUS|Germany
EMXB.L|SSGA SPDR ETFS EUROPE II PLC SP|LSE|UK
XDTK.L|db x-trackers MSCI Turkey (DR) 1D|LSE|UK
IQQ4.HM|ISHS ASIA PR YI G-C|HAM|Germany
DBP.MX|PowerShares DB Multi-Sector Commodity Trust - PowerShares DB Precious Metals Fund|MEX|Mexico
RXD|ProShares UltraShort Health Care|PCX|USA
FGUQ.BE|VERI ETF-DCHFDS P T|BER|Germany
102646.L|ZEBRA/INVESTEC15VRN|LSE|UK
LYYL.MU|L UC ETF E600 TR&L;|MUN|Germany
SXRH.DE|ISHS MSCI JP USD-AC|GER|Germany
ZROZ.A||ASE|USA
20976063.L|HOLLANDI/HSBC 16|LSE|UK
SJP3.L|ETFS FOREIGN EXCHANGE LIMITED E|LSE|UK
LAG|SPDR Barclays Aggregate Bond ETF|PCX|USA
117233.L|DRC/HSBC 14 ELN|LSE|UK
GNT1.F|LAM SUN ZYF USD-ACC|FRA|Germany
REK.A||ASE|USA
77OP.L|ZEBRA/INVESTEC 15|LSE|UK
XB4R.F|DBXT MSCI BRIC 1C|FRA|Germany
PBND-178.TA|CPI LKD/PSAGOT S178|TLV|Israel
XBRD.L|DB X-TRACKERS DBX MSCI BRIC ETF|LSE|UK
OAPH|O'Shares FTSE Asia Pac Qual Div Hdgd ETF|PCX|USA
14174924.DU|L U ETF R2000 C EUR|DUS|Germany
M9SF.F|RBS M A DGL A C|FRA|Germany
TDX|db-X Exchange-Traded Funds Inc. - Deutsche X-trackers In-Target Date ETF|PCX|USA
CSWD.MI|ISHS MSCI USD-B-AC|MIL|Italy
10191015.DU|AM INV GR UC ETF C|DUS|Germany
BULL-GBPSEK-X3-H.|||
HMYR.L|HSBC ETFS PLC HSBC MSCI MALAYSI|LSE|UK
CREE.L|GO UCITS ETF SOLUTIONS PLC LOIM|LSE|UK
153270.KS|iKon 100|KSC|Korea
IWDA.L|iShares III Public Limited Company - iShares Core MSCI World UCITS ETF|LSE|UK
76QC.L|RBS/INDEX 14|LSE|UK
SEMA.L|ISHARES III PLC ISHARES MSCI EM|LSE|UK
^QQXT|First Trust NASDAQ-100 Ex-Tech |NIM|
IBC6.DU|ISHS MSCI AU USD-AC|DUS|Germany
DBPK.HM|DBX S&P500; X2 SH 1C|HAM|Germany
IPRP.L|iShares Public Limited Company - iShares European Property Yield UCITS ETF|LSE|UK
JPX4.PA|Lyxor JPX-Nikkei 400 ETF DR C-EUR|PAR|France
LVL|Guggenheim S&P; Global Div Opps Idx ETF|PCX|USA
ISVJ.BE|ISHS MSCI MX CP|BER|Germany
ERNE.L|iShares Euro Ultrashort Bond|ISE|UK
EUN8.DE|ISHS EUR GOV B G-CT|GER|Germany
DXSG.DE|db x-trackers - Stoxx Europe 600 Telecommunications UCITS ETF|GER|Germany
IUSU.DU|ISHS USD TRE B G-CT|DUS|Germany
LYMN.BE|MUL LY W RISK W CC|BER|Germany
C062.SG|COMS S600 BANK IC|STU|Germany
XMKE.SG|DBXT MSCI EMENE 1C|STU|Germany
XMK9.HM|DBXT MSCI JAP 4C|HAM|Germany
105190.KS|KINDEX 200|KSC|Korea
QCAN.A||ASE|USA
11603043.DU|MUL LY W HEAL C CC|DUS|Germany
EL4Y.DU|DK STX EUR 50|DUS|Germany
XRE.TO|iShares S&P;/TSX Capped REIT|TOR|Canada
122289.L|ORWE/HSBC 14 ELN|LSE|UK
SOXL|Direxion Daily Semicondct Bull 3X ETF|PCX|USA
SPYD.DE|SPDR® S&P; US Dividend Aristocrats ETF|GER|Germany
XGSH.MI|DBXT2 GL SU  1C|MIL|Italy
ADZ|DB Agriculture Short ETN|PCX|USA
EEMV|iShares MSCI Emerging Markets Mini Vol|PCX|USA
INDY|iShares India 50|NGM|Sweden
ROBO.MI|ROBO Global® Robotics&Automation; ETF|MIL|Italy
RUSV.PA|L U ETF 1000 V C EU|PAR|France
LAGR.L|ETFS COMMODITY SECURITIES LIMIT|LSE|UK
^VTHR|Vanguard Russell 3000 Index Fun|NIM|
SHRT-LIVS-H.ST|BASKET/SHB 21 NTS|STO|Sweden
BULL-LIVS-X3-H.ST|BASKET/SHB 21 NTS|STO|Sweden
XD5E.MU|DBXT MSCI EMU I 1DD|MUN|Germany
VIOG.MX|VN SP SMCP600 GR IX|MEX|Mexico
ESCEUA.MI|UBS ETF EMU SMC AD|MIL|Italy
IQQN.BE|ISHS MSCI NH AM G-C|BER|Germany
NJXU.L|Nomura JPX-Nikkei 400 Net TR Dly $Hg ETF|ISE|UK
VEFB.BE|MV CHINAAMC BD|BER|Germany
ASIU.L|Lyxor China Enterprise (HSCEI) ETF C-USD|LSE|UK
1974776.HM|DZ BK CAP FUND FRN|HAM|Germany
CCMR.PA|COM RQFII MO CNY-A-|PAR|France
IGSU.L|iShares DJ Glbl Sustainability Screened|ISE|UK
D5BL.F|DBXT MSCI EU VA 1C|FRA|Germany
VBG.TO|Vanguard Global ex-US Aggt Bd ETF CAD-H|TOR|Canada
78BB.L|EVERBR/HSBC WT20|LSE|UK
BULL-EL-X2-S.ST|EL/SEB 22 NTS|STO|Sweden
PMSW.LS|COMS M WLD IC|LIS|Portugal
RGRO|Oppenheimer Global Growth Revenue ETF|PCX|USA
XLG|Guggenheim Russell Top 50 Mega Cap ETF|PCX|USA
TOFR|USCF Stock Split ETF|PCX|USA
BRF.A||ASE|USA
HRJMB-D9.TA|HAREL SAL CUR CD S9|TLV|Israel
79XM.L|HOLLANDI/HSBC 17 SR|LSE|UK
X020.DE|ComStage - MSCI USA TRN UCITS ETF|GER|Germany
10215587.F|8 BASKET/GSI 16|FRA|Germany
HMXJ.L|HSBC ETFS PLC HSBC MSCI PACIFIC|LSE|UK
533570.BO|Axis Gold ETF|BSE|India
IQQV.MU|ISHS EUR MA LA G-CT|MUN|Germany
SXRH.MU|ISHS MSCI JP USD-AC|MUN|Germany
TCSTX-67.TA|STX600/TACHLIT S67|TLV|Israel
NK4L.BE|L U ET FL R EU 07 C|BER|Germany
XBAG.MI|DBX GLOBAL AGG ETF|MIL|Italy
H4Z1.SG|HSBC MSCI SOUTH USD|STU|Germany
XHCP.DE|DBX EUR CORP HEDG C|GER|Germany
H4ZX.SG|HSBC MSCI CAN USD|STU|Germany
0051.TW|TAIWAN MID-CAP 100 ETF|TAI|Taiwan
C077.SW|COMS S600 TELE IC|EBS|Austria
LYQE.HM|L UC ETF MAL C EUR|HAM|Germany
S15565.MI|SGIEUSMS575%E17|MIL|Italy
C078.HM|COMS S600 TL IC|HAM|Germany
QLS|IQ Hedge Long/Short Tracker ETF|PCX|USA
SXR3.HM|ISHS MSCI UK GBP-AC|HAM|Germany
BRND.L|Boost Brent Oil ETC|ISE|UK
100910.KS|KOSEF KRX100|KSC|Korea
DXST.F|DBX  CROSSD 1C|FRA|Germany
X010.SW|COMS M WLD IC|EBS|Austria
TTFS.A||ASE|USA
S13.MI|AM GR 1-3 UC ETF C|MIL|Italy
BJK|Market Vectors Gaming ETF|PCX|USA
SFK|ProShares Trust - ProShares UltraShort Russell1000 Growth|PCX|USA
CSBR.AS|ISHS MSCI BR USD-AC|AMS|Netherlands
DLBS|iPath US Treasury Long Bond Bear ETN|PCX|USA
DBX9.DE|db x-trackers - FTSE China 50 UCITS ETF (DR)|GER|Germany
SBUY.L|POWERSHARES GLBAL FUNDS IRELAND|LSE|UK
DXS6.BE|DBXT MSCI PAC 1C|BER|Germany
FEM.MX|FT EMRGMKT ALPHADEX|MEX|Mexico
X03F.SG|DBX SOV EUR 1DD|STU|Germany
UKSRT.SW|UBS UK IMI CHF-A-|EBS|Austria
MNA|IQ Merger Arbitrage ETF|PCX|USA
USVL.L|SPDR® MSCI USA Value Wtd ETF USD|ISE|UK
ABJCK15-2.MX|DTSCH ABJ 25 15-2 B|MEX|Mexico
O078.L|ISHARES PLC ISHARES EB.REXX GOV|LSE|UK
X507.DE|COMS ILSD10-15 IC|GER|Germany
LYPU.BE|MUL LY ASPA200 D|BER|Germany
PBFF1CK12.MX|GRUPO FIN 12|MEX|Mexico
EUN0.DE|iShares MSCI Europe Minimum Volatility|ISE|UK
MVAU.L|Lyxor FTSE USA Minimum Variance ETF CUSD|PSX|USA
W-D.TO|FIRST ASSET MSCI WLD LR WTD UH |TOR|Canada
-ZSILHE.SW|ZKB SILVERETF AAHEU|EBS|Austria
HTB.TO|Horizons US 7-10 Year Treasury Bond ETF|TOR|Canada
X018.MU|COMS M RUS30 C IC|MUN|Germany
125735.L|AGO/HSBC 15 ELN|LSE|UK
3039.HK|X ISHARES A MAT|HKG|Hong Kong
MEM.PA|HSBC MSCI EM Far East ETF|PAR|France
45CU.L|RBS/INDEX 15|LSE|UK
VB.MX|Vanguard Small-Cap ETF|MEX|Mexico
IQQJ.HM|ISHS MSCI JAP G-CT|HAM|Germany
KSDJ-175.TA|DJDVP/KSM SI S175|TLV|Israel
VBND|Vident Core US Bond Strategy ETF|NGM|Sweden
X018.SG|COMS M RUS30 C IC|STU|Germany
92TR.L|HUANENG/HSBC WT19|LSE|UK
EXV3.SG|ISHSEU600TECHN|STU|Germany
XWCD.L|DB X-TRACKERS DBX MSCI WORLD CO|LSE|UK
133617.L|CBK/HSBC 17|LSE|UK
SLEA.L|ETFS COMMODITY SECURITIES LIMIT|LSE|UK
39AW.L|ANHUI/HSBC WT19|LSE|UK
XLIS.SW|Source Industrials S&P; US Sel Sect ETF|ISE|UK
CRDT|WisdomTree Strategic Corporate Bond ETF|NGM|Sweden
HRZA-95.TA|SPXEWNTR/H SAL S95|TLV|Israel
IM2R.DE|NMX30 ING TEUE AC|GER|Germany
12079540.DU|ISHS EU YE CO G-CT|DUS|Germany
SC02.HM|SOU 600 FIN EUR-AC|HAM|Germany
UEFD.HM|UBS ETF EMU SMC AD|HAM|Germany
UTSYD.SW|UBS ETF (IE) Fctr MSCI USA TSY|ISE|UK
DXS6.DU|DBXT MSCI PAC 1C|DUS|Germany
LNY1.F|L U ETF T SEC C EUR|FRA|Germany
YXM-D.TO|FA MORNINGSTR US MOMNTM UNHGD A|TOR|Canada
UDNT|PowerShares DB 3X Short US Doll|PCX|USA
C022.SG|ComStage - HSI UCITS ETF|STU|Germany
PIXV-153.TA|PSAGOT EX S 13|TLV|Israel
11KO.L|BDX/HSBC 15 ELN|LSE|UK
XBRS.MI|DBXT SE600 BRS 1CC|MIL|Italy
HMFE.L|HSBC ETFS PLC HSBC MSCI EM FAR |LSE|UK
NBF_9AE_A355.ST|SX5E/NORDEA 19 MTN|STO|Sweden
VV.A||ASE|USA
3190442.BE|HYPO REAL VRN|BER|Germany
XCSN.MU|DBXT CSI300 IN 1D|MUN|Germany
PSGER-D2.TA|EUR/PSAG NDO CD S2|TLV|Israel
EUNL.MU|ISHS CR WD USD-AC|MUN|Germany
FBT|First Trust NYSE Arca Biotech ETF|PCX|USA
NBF_NC88_B059.ST|BASKET/NORDEA 18|STO|Sweden
2B7N.F|ISH III TRG UK G-CT|FRA|Germany
UBU7.SG|UBS MSCI WRL USD-A-|STU|Germany
A0M03U.HM|VP NACHHALTIG A PI 1|HAM|Germany
225800.KS|KOSEF Synth-USD Futures Leverag|KSC|Korea
DBO|PowerShares DB Oil ETF|PCX|USA
BSCN|Guggenheim BulletShrs 2023 Corp Bd ETF|PCX|USA
XGLR.L|DB X-TRACKERS DBX DB FTSE EPRA/|LSE|UK
2363075.BE|RBS VRN REG-S|BER|Germany
REMX.A||ASE|USA
CBE0.AS|ISHS EUR GOV EUR-AC|AMS|Netherlands
20337377.BE|CITI C-TRACKS 20-D|BER|Germany
AWAT.PA|Lyxor ETF PEA World Water C-EUR|PSX|USA
XELS.SG|DBXT2  I EU2SDU 1CC|STU|Germany
IBDO|iShares iBonds Dec 2023 Corporate|PCX|USA
DGT|SPDR Global Dow ETF|PCX|USA
XEG.TO|iShares S&P;/TSX Capped Energy|TOR|Canada
123463.L|QAR/HSBC 15 REG-S|LSE|UK
NBF_KST_21.ST|OMX/NORDEA 19|STO|Sweden
26707734.MU|ISHS USD TR 20+USD|MUN|Germany
SHORT-CHF-F-S.ST|CHF/SEK/SEB 21 NTS|STO|Sweden
SYBA.DU|SSGA BAR AGG BD EUR|DUS|Germany
LYLVD.SW|MUL LY DLEVDAX|EBS|Austria
LYMN.MU|MUL LY W RISK W CC|MUN|Germany
SMEA.L|iShares MSCI Europe (Acc)|LSE|UK
IBCJ.HM|ISHS MSCI PL G-CT|HAM|Germany
EZY|WisdomTree LargeCap Value ETF|PCX|USA
83WI.L|YESBANK/HSBC 17|LSE|UK
XMCL.L|DB X-TRACKERS DBX MSCI CHILE ET|LSE|UK
NBF_FC85_A969.ST|BNPPF/NORDEA 18|STO|Sweden
UEQ2.DE|UBS ETF (IE) MAP Balanced 7 SF EUR|ISE|UK
FINSU.MI|L U ETF F SEC C EUR|MIL|Italy
X03C.DE|DBX SOV EUR 3-5 1DD|GER|Germany
LYP4.F|MUL LY IN M 3MF CC|FRA|Germany
UIQS.DE|UBS ETF (IE) MSCI Canada SF|GER|Germany
XDJP.F|DBX NIKKEI 225 DR|FRA|Germany
SMLC.F|SOU CSOPCHA50 G-CT.|FRA|Germany
XUT.TO|iShares S&P;/TSX Capped Utilities|TOR|Canada
CS_SB_SVE_1503.ST|OMX/CS AG LDN 20|STO|Sweden
MVV|ProShares Ultra MidCap400|PCX|USA
XMTW.ST|db x-trackers - MSCI Taiwan Index UCITS ETF (DR)|STO|Sweden
C025.SG|COMS MSCI J100 IC|STU|Germany
125714.L|ORB/HSBC 15 ELN|LSE|UK
138210.KS|KTB Asset Management - KTB Great Green ETF|KSC|Korea
BEL.BR|Multi Units France - Lyxor UCITS ETF BEL 20 TR|BRU|Belgium
RWX|SPDR Dow Jones International RelEst ETF|PCX|USA
CBD.TO|iShares Balanced Inc CorePortfolio Comm|TOR|Canada
ALPHA.MX|ALPHCLONE ALT ALPH |MEX|Mexico
TBAR|RBS Gold Trendpilot ETN|PCX|USA
LYYS.DE|Lyxor ETF Stoxx Europe 600 HlthC A/I|PSX|USA
COTN.MI|COTN/ETFS|MIL|Italy
IPRP.MI|ISHS EUR PRO YE EUR|MIL|Italy
22534582.SW|UBSETF MS2035HE AD|EBS|Austria
HBR20-32.TA|MXBR/HAREL SAL S32|TLV|Israel
XUKX.L|db x-trackers - FTSE 100 UCITS ETF (DR) - Income|LSE|UK
XBB.TO|iShares Canadian Universe Bond|TOR|Canada
INY|SPDR Nuveen Barclays NY Muni Bd ETF|PCX|USA
CJNK|SPDR BofA ML Crossover Corp Bd ETF|PCX|USA
TCAR-116.TA|BSKT/TACH COMP S116|TLV|Israel
NBF_GC87_B024B.ST|BASKET/NORDEA 21|STO|Sweden
LDUR.A||ASE|USA
SGI_GTM_1525.ST|BASKET/SG ISSUER 18|STO|Sweden
79SF.L|QNBK/HSBC 16 VRN|LSE|UK
SHIP.SW|GO DAXGLB SHIP USD|EBS|Austria
ISQE.L|WisdomTree ISEQ 20® UCITS ETF|ISE|UK
H4ZT.DE|HSBC MSCI Indonesia ETF|GER|Germany
SCTO|Global X | JPMorgan US Sector Rotat ETF|PCX|USA
LYPL.DE|LYXOR UCITS ETF FTSE EPRA/NAREIT Developed Europe|GER|Germany
