Ticker|Name|Exchange|Country
^NQNA0001LMT|NASDAQ N America Oil & Gas Larg|NIM|USA
^NQIL8000AUDT|NASDAQ Israel Financials AUD TR|NIM|USA
^NQUSB5752LMCADT|NQ US  Gambling Large Mid Cap C|NIM|USA
^RUFGBTRG|Russell Fundamental United King|WCB|USA
^SPGSUE|S&P; GSCI Ultra Light Energy Ind|SNP|USA
^DJI2MN|Dow Jones Industrial Average 2 |DJI|USA
^NQLA0001|NASDAQ Lat America Oil & Gas In|NIM|USA
^GRNUS|NASDAQ OMX Green Economy US|NIM|USA
^NQUSB5373LM|NQ US  Broadline Rtlrs Large Mi|NIM|USA
^NQCN2000LM|NASDAQ China Inds Large Mid Cap|NIM|USA
DH6H.DE|SHORTDAX X6 TR EUR|GER|Germany
^UZV|CBOE VIX OCT FUTURES 4PM EST MA|CBO|USA
FRCHN.NX|CAC CHEMICALS NR|ENX|Europe
^NQEMEU0001T|NASDAQ EM Europe Oil & Gas TR I|NIM|USA
^VINX3000NOKGI|VINX Consumer Goods NOK GI|NIM|USA
DL3M.DE|SHORTDAX X8 TR EUR|GER|Germany
INGRE.PA|LYXOR ETF GREECE|PAR|France
14953684.SG|YORKMLPEPI PR USD|STU|Germany
^NQGMCIN|NASDAQ Global Mid Cap NTR Index|NIM|USA
I:BCOMNG1|Dow Jones-UBS Natural Gas Subin|SNP|USA
IMF13.PA|LYXOR MF13|PAR|France
^YHOH757|||
WIXUKS3760.FGI|FTSE XUK - PERSGOOD|FGI|UK
VXB4.DE|VDAX FEBR 2014|GER|Germany
^NQUSM5371|NQ US Md Cap Apparel Rtlrs Inde|NIM|USA
ENVUN.AS|EN VIGEO UK 20 NR|AMS|Netherlands
^NQBR4000GBPT|NASDAQ Brazil Health Care GBP T|NIM|USA
^CEMPREH|CEMP U.S. REIT Hedge Volatility|SNP|USA
^SPXLTBUP|S&P; 500 Low Volatility Target B|SNP|USA
^YHOH763|||
^NQBRIC0001EURT|NASDAQ BRIC Oil & Gas EUR TR In|NIM|USA
^NQUSL8675N|NQ US Lg Cap Specialty REITs NT|NIM|USA
SEBCAPETHIC.ST|OMX/SEBCAPETHIC|STO|Sweden
Q00R.Z|STXAM6CHE USD P|ZRH|Switzerland
^NQEU1700LMN|NASDAQ Europe Basic Resources L|NIM|USA
WIHKG3570.FGI|FTSE HKG-FOOD PRODU|FGI|UK
OMXNMCEURPI.ST|OMXN MID CAP EUR PI|STO|Sweden
4MYI.DE|INAVISHMSCIJAPSCGB|GER|Germany
WIJPN3530.L|FTSE JPN-BEVERAGES|FSI|UK
^NQBRIC0001LMJPY|NASDAQ BRIC Oil & Gas Large Mid|NIM|USA
WIXJAS8630.L|FTSE XJA - REIS|FSI|UK
^NQKRLMKRWT|NASDAQ Korea Large Mid Cap KRW |NIM|USA
WIESP2750.L|FTSE ESP - ENG MACH|FSI|UK
^NQAU3000GBP|NASDAQ Australia Cnsmr Goods GB|NIM|USA
^GPNYL008|FTSE Germany 50% Hedged to USD |NYS|USA
^NTUQDTR|Northern Trust Quality Dividend|NYS|USA
^NQUSS5555GBPN|NQ US Sm Cap Media Agncs GBP NT|NIM|USA
SBOXKATK.SG|S-BOX KATAR K|STU|Germany
19609571.SG|YORK ROY TR NOG USD|STU|Germany
^SPXLTBEP|S&P; 500 Low Volatility Target B|SNP|USA
^DJUSAG|Dow Jones U.S. Asset Managers I|DJI|USA
^AXUT-NV|iShares xUS Utilities (Net Asse|ASE|USA
WIXSAFS8350.FGI|FTSE XSA - BANKS|FGI|UK
INCD9.NX|CASAM ETF EU INAV|ENX|Europe
INEEK.NX|EASYETF KOREA INAV|ENX|Europe
^NQNA9000LMAUDN|NASDAQ N America Tech Large Mid|NIM|USA
SFG14Y.SW|SBI FG AAA-BBB Y|EBS|Austria
^NQCH|NASDAQ Switzerland Index|NIM|USA
^NQG9000T|NASDAQ Global Tech TR Index|NIM|USA
WINORDS3350.L|FTSE NORWAY|FSI|UK
FABQ.DE|INAV PWRSHRFTEMUSD|GER|Germany
^NQDM1700CAD|NASDAQ Developed Basic Resource|NIM|USA
RNHU.L|FTSE EUROPE NET TRI|FSI|UK
IWDMV.NX|OSSIAM WDMV|ENX|Europe
^ZAXYHTR|Zacks Yield Hog Index (TR)|NYS|USA
^RGEZLTRUSD|Russell Global Euro Zone LC Tot|WCB|USA
^NQHK7000LMGBP|NASDAQ Hong Kong Utilities Lg M|NIM|USA
^NQDMEU5000LMGBPN|NASDAQ DM Europe Cnsmr Svcs Lg |NIM|USA
^NQUSB8773LMCADN|NQ US  Cnsmr Finance Large Mid |NIM|USA
^NQNA1000LMJPYT|NASDAQ N America Basic Matls Lg|NIM|USA
^NQDM8300JPYN|NASDAQ Developed Banks JPY NTR |NIM|USA
^NQUSB2723LMT|NQ US  Containers & Packaging L|NIM|USA
^NQDM2700LMGBPT|NASDAQ DM Ind Goods & Svcs Lg M|NIM|USA
^NQDMXKRAUDT|Nasdaq DM Ex Korea AUD TR|NIM|USA
WIZAF1000.L|FTSE ZAF BASIC IND|FSI|UK
^DJURWHC|Dow Jones U.S. Select REIT Equa|DJI|USA
^NQUSB4000EURN|NQ US Bnchmk Health Care EUR NT|NIM|USA
^DJIECYC|Dow Jones Islamic Market World |DJI|USA
WINLD8670.FGI|FTSE NLD - REIT|FGI|UK
WIXJAS6570.FGI|FTSE EXJPN-MOBILETE|FGI|UK
^VINXDKKNI|VINX_DKK_NI|NIM|USA
^NQESLMN|NASDAQ Spain Large Mid Cap NTR |NIM|USA
XLD.AX|S&P;/ASX 200 2X LEV|ASX|Australia
FWAICP.NZ|FARMER WKY AIE CAP|NZE|New Zealand
^NQEM3300LMCADN|NASDAQ EM Auto & Parts Lg Md Ca|NIM|USA
^NQNZSCGBP|NASDAQ New Zealand Small Cap GB|NIM|USA
BSE-POWER.BO|S&P; BSE POWER INDEX|BSE|India
^RPJPDYEU|JP Morgan ERP Dividend Yield Lo|WCB|USA
^CEMPEM|CEMP Emerging Market 500 Volati|SNP|USA
^NQHK0001N|NASDAQ Hong Kong Oil & Gas NTR |NIM|USA
^CDGR|Copeland Risk Managed Dividend |NIM|USA
^RALIESAT|RAE Low Volatility Emerging Mar|SNP|USA
26161557.DE|INAV ISHARES EUR|GER|Germany
V3F4.DE|VSMI JUN 04|GER|Germany
^NQEMEA8300GBP|NASDAQ EMEA Banks GBP Index|NIM|USA
FNKEN1.L|FTSE NSE Kenya 15 Index|LSE|UK
FDN2K.DE|XETRA PR.ST.CORP.BD.TR EO|GER|Germany
^XTLPCT|UBS Bloomberg CMCI Hedged Coppe|WCB|USA
ICBU7.NX|CSE.(IE)IB.G.3INAV|ENX|Europe
^OMXIFOGI|OMXIFOGI|ICE|Iceland
X2JB.DE|INAV JPY|GER|Germany
WIFRA0001.L|FTSE FRA-RESOURCES|FSI|UK
^.BSJKM|NASDAQ BulletShares USD High Yi|NIM|USA
ST71P.SW|SBI AAA-BBB 7-10 P|EBS|Austria
^NQHK4000EURN|NASDAQ Hong Kong Health Care EU|NIM|USA
^NQLA8300LMN|NASDAQ Lat America Banks Large |NIM|USA
N8BC.DE|DAXGLOB ASIA CONS K|GER|Germany
AMXGR.AS|AMXGR|AMS|Netherlands
INEBZ.NX|AMUNDI INEBZ VLI|ENX|Europe
^NQUSL3500EURN|NQ US Lg Cap Food & Beverage EU|NIM|USA
4237164.SG|BNP GLN USD TR|STU|Germany
XEG4.DE|OEKODAX IND KURS|GER|Germany
^CMDJAGTR|UBS Bloomberg BCOM Constant Mat|WCB|USA
^NQSG2000EURT|NASDAQ Singapore Inds EUR TR In|NIM|USA
^NQDMMEA8600JPYT|NASDAQ DM MEA Real Estate JPY T|NIM|USA
RT71.L||LSE|UK
^UBSIBT8E|UBS CUSTOME UBSIBT8E CABNS T8|WCB|USA
26238493.NX|VIGEO FR 20 GROSS|ENX|Europe
^NQUSL0537GBPT|NQ US Lg Cap Integrated Oil & G|NIM|USA
^DRSLT1T|Transparent Value SMID-Cap Defe|SNP|USA
FRTCN.NX|CAC TECHNOLOGY NR|ENX|Europe
^DJTNCGE|Dow Jones Personal & Household |DJI|USA
^NQAU4000LMEURT|NASDAQ Australia Health Care Lg|NIM|USA
^NQDMXUS8000CAD|NASDAQ DM Ex US Financials CAD |NIM|USA
^NQCLLMCLPN|NASDAQ Chile Large Mid Cap CLP |NIM|USA
^NQUSB3745LMCADN|NQ US  Recreational Products Lg|NIM|USA
INCMF.PA|ETFX DJ-UBS AL.VLI|PAR|France
^XTNGCE|UBS Bloomberg CMCI Natural Gas |WCB|USA
S24C27GR.Z|STXCA240EURINDGDGR|ZRH|Switzerland
^INDIAVIX|INDIA VIX|NSI|India
^NQEMMEALCCADT|NASDAQ EM MEA Large Cap CAD TR |NIM|USA
^NQSE4000CAD|NASDAQ Sweden Health Care CAD I|NIM|USA
^NQEURO0001T|NASDAQ Eurozone Oil & Gas TR In|NIM|USA
^NQKR9000JPYN|NASDAQ Korea Tech JPY NTR Index|NIM|USA
XEFQ.DE|DAX+ MINVR FR EUR K|GER|Germany
^NQNA5300JPYN|NASDAQ N America Retail JPY NTR|NIM|USA
^NQUSS8536N|NQ US Sm Cap Property & Casualt|NIM|USA
^XTGETR|UBS Bloomberg CMCI Hedged Gold |WCB|USA
14618671.SG|MVINDSC TR USD|STU|Germany
WIZAF4530.FGI|FTSE ZAF-HEALTH|FGI|UK
X2DU.DE|INAVDBLIQUIDCOREUR|GER|Germany
^NQPL8000EURT|NASDAQ Poland Financials EUR TR|NIM|USA
^SP400-45203020|S&P; 400 - Electronic Manufactur|SNP|USA
^NQIN5000AUD|NASDAQ India Cnsmr Svcs AUD Ind|NIM|USA
^NQNA1000EUR|NASDAQ N America Basic Matls EU|NIM|USA
^NQDMXKRGBPN|Nasdaq DM Ex Korea GBP NTR|NIM|USA
^NQDMASIA8600EURT|NASDAQ DM Asia Real Estate EUR |NIM|USA
^NQMY0001LMJPY|NASDAQ Malaysia Oil & Gas Lg Md|NIM|USA
ICSJP.NX|CS(IE)MSCIJAP.INAV|ENX|Europe
^DWS|Dow Jones U.S. Small-Cap Total |DJI|USA
^NQG5000LMCAD|NASDAQ Global Cnsmr Svcs Lg Md |NIM|USA
^NQCI2HALTR|NASDAQ Commodity 2nd Hold Alumi|NIM|USA
^NQIT8000N|NASDAQ Italy Financials NTR Ind|NIM|USA
^NQGB3500LMT|NASDAQ UK Food & Beverage Large|NIM|USA
^NQUSM8570GBPT|NQ US Md Cap Life Ins GBP TR In|NIM|USA
XBCNF.Z|ESTXTMMD EUR P|ZRH|Switzerland
^NQBR1000LMEURT|NASDAQ Brazil Basic Matls Lg Md|NIM|USA
^NQKR9000EUR|NASDAQ Korea Tech EUR Index|NIM|USA
^NQDMXUSJPYT|NASDAQ DM Ex United States JPY |NIM|USA
^NQUSB1353AUDN|NQ US Bnchmk Commodity Chemical|NIM|USA
^NQSGEURT|NASDAQ Singapore EUR TR Index|NIM|USA
SMX7530.L|FTSESMALLCAPELECTRI|FSI|UK
^NQUSM0530AUDT|NQ US Md Cap Oil & Gas Producer|NIM|USA
SBFR3Y.SW|SBI FOR A Y|EBS|Austria
OAX2550GI.OL|OSLO/OAX2550 GI|OSL|Norway
^NQASIA4000LMAUD|NASDAQ Asia Health Care Lg Md C|NIM|USA
ST51T.SW|SBI AAA-BBB 5-10 T|EBS|Austria
^BKGR|BNY Mellon Greece ADR Index|SNP|USA
^NQHK7000LMHKDT|NASDAQ Hong Kong Utilities Lg M|NIM|USA
^XTQSEE|UBS Bloomberg CMCI Gasoil Hedge|WCB|USA
^VINX6000EURPI|VINX Telecommunications EUR PI|NIM|USA
^NQUSL8600CAD|NQ US Lg Cap Real Estate CAD In|NIM|USA
^BCOMDYT|BBG HedgD JPYT|WCB|USA
^NQIT8000LMEUR|NASDAQ Italy Financials Lg Md C|NIM|USA
^NQAUMCJPYN|NASDAQ Australia Mid Cap JPY NT|NIM|USA
^NQEMMEALMJPYT|NASDAQ EM MEA Large Mid Cap JPY|NIM|USA
^NQGRLMCADN|NASDAQ Greece Large Mid Cap CAD|NIM|USA
^NQKR4000JPYT|NASDAQ Korea Health Care JPY TR|NIM|USA
^DJUBSKWT|Dow Jones-UBS Kansas Wheat Subi|DJI|USA
^NQGB2700LMJPYN|NASDAQ UK Ind Goods & Svcs Lg M|NIM|USA
XEGT.DE|DAX+ MAXSR CH EUR P|GER|Germany
KSXH.Z|STXNDSM USD P|ZRH|Switzerland
^NQEMKRLCT|Nasdaq EM Plus Korea Large Cap |NIM|USA
^EMXSOE|WisdomTree Emerging Markets ex |SNP|USA
^NQUSM2357JPYT|NQ US Md Cap Heavy Constr JPY T|NIM|USA
^NQUSB8770LMJPYT|NQ US  Financial Svcs Sector Lg|NIM|USA
^VINX3500DKKPI|VINX Food & Beverage DKK PI|NIM|USA
^CMHEPI|UBS Bloomberg CMCI High Energy |WCB|USA
FREI.PA|CAC EQ INV INSTR|PAR|France
^NQDMXUSXKRLMCADT|Nasdaq DM Ex US Ex Korea Large |NIM|USA
^NQDMEU5700EURN|NASDAQ DM Europe Travel & Leisu|NIM|USA
^DJUKDID|Dow Jones U.K. Select Dividend |DJI|USA
RPFR.L|RPFR FRANCE TRI|FSI|UK
^NQPH5000AUDN|NASDAQ Philippines Cnsmr Svcs A|NIM|USA
WHDE.DE|DBIX INDIA NET TR EUR|GER|Germany
^NQDM0001LMAUDT|NASDAQ Developed Oil & Gas Lg M|NIM|USA
^NQDM8300AUDT|NASDAQ Developed Banks AUD TR I|NIM|USA
^NQNA5000LMN|NASDAQ N America Cnsmr Svcs Lg |NIM|USA
^NQKR3000CADN|NASDAQ Korea Cnsmr Goods CAD NT|NIM|USA
^BW-NQ.YI|Bandwidth (kbps)|YHI|
^NQTHLMJPY|NASDAQ Thailand Large Mid Cap J|NIM|USA
1442026.DE|VDAX AUGUST 2002|GER|Germany
WIXUKS3530.FGI|FTSE XUK-BEVERAGES|FGI|UK
^NQUSB3767AUD|NQ US Bnchmk Psnl Products AUD |NIM|USA
AE12L.AS|AEX X12 LEV NR|AMS|Netherlands
TXHU.TS|S and P/TSX High Income Energy |TSI|Toronto
^NQUSL300JPY|NASDAQ US 300 JPY Index|NIM|USA
^NQHK7000LMAUDN|NASDAQ Hong Kong Utilities Lg M|NIM|USA
^NQG8000AUDN|NASDAQ Global Financials AUD NT|NIM|USA
SXTRUMHV.Z|STXT75% USD NR|ZRH|Switzerland
^NQHK8000GBP|NASDAQ Hong Kong Financials GBP|NIM|USA
^NQEMEU3500JPYN|NASDAQ EM Europe Food & Beverag|NIM|USA
^RBSYNDIA|RBS India ADR/GDR TR Index|SNP|USA
EOWR.FGI|FTSE WATER|FGI|UK
29762311.SG|X5DASHEURLOUSDUSD|STU|Germany
^NQEM1000LMCADN|NASDAQ EM Basic Matls Lg Md Cap|NIM|USA
^NQFRLC|NASDAQ France Large Cap Index|NIM|USA
4N9W.DE|DAXSUB ALL RETS P|GER|Germany
^NQCL7000LMGBPT|NASDAQ Chile Utilities Large Mi|NIM|USA
^NQASPA8300LMEURT|NASDAQ ASPA Banks Large Mid Cap|NIM|USA
^NQUSB3300LMGBP|NQ US  Auto & Parts Large Mid C|NIM|USA
^MUTR|Dow Jones High Yield Select 10 |DJI|USA
^NQJP3300AUDN|NASDAQ Japan Auto & Parts AUD N|NIM|USA
^NQHK8000LMHKDT|NASDAQ Hong Kong Financials Lg |NIM|USA
^NQUSM0570|NQ US Md Cap Oil Eqpt, Svcs & D|NIM|USA
^NQUSL8500AUD|NQ US Lg Cap Ins AUD Index|NIM|USA
INUS3.PA|AM.US TREAS.3-7VLI|PAR|France
^TV.JK|Volume in 000's|JKT|Indonesia
SXPR.Z|STXE6BAR EUR NR|ZRH|Switzerland
IIGSG.PA|ISHARES IGSG INAV|PAR|France
^NQHK0001T|NASDAQ Hong Kong Oil & Gas TR I|NIM|USA
^NQUSM8771GBPT|NQ US Md Cap Asset Managers GBP|NIM|USA
XICL.L|FTSE China A Insurance Investme|LSE|UK
^NQCIHOER|NASDAQ Commodity Heating Oil In|NIM|USA
^RUEMMLN|Russell Emerging Mkts LC Net Re|WCB|USA
^NQKR8000LMT|NASDAQ Korea Financials Large M|NIM|USA
S7FBFY.SW|SBI CORP FIN BK F Y|EBS|Austria
3BTH.DE|DAX INT MID 100 K|GER|Germany
WIXUKS3570.L|FTSE XUK - FOODPROD|FSI|UK
SXAEDQ.Z|ESTXA P DVP Q|ZRH|Switzerland
ST115D.SW|SBI AAA-BBB 1-15 D|EBS|Austria
WIHUN6000.FGI|FTSE HUNGARY|FGI|UK
ST235Y.SW|SBI AA 3-5 Y|EBS|Austria
WIXEBS4570.FGI|FTSE XEB-PHARMACEUT|FGI|UK
^NQEMKRMCAUD|Nasdaq EM Plus Korea Mid Cap AU|NIM|USA
^B7500PI|B7500PI/OMXB INDEX|RIS|Latvia
IUSAG.PA|SPDR USAG VLI|PAR|France
^NQNA4000CADN|NASDAQ N America Health Care CA|NIM|USA
^NQDM8600GBPN|NASDAQ Developed Real Estate GB|NIM|USA
^NQUSB6000LMJPYT|NQ US  Telecom Large Mid Cap JP|NIM|USA
^NQBRIC2000CADT|NASDAQ BRIC Inds CAD TR Index|NIM|USA
SXHKA1R.Z|SXHKA180 EUR NR|ZRH|Switzerland
18629898.SG|M. V.GDP GCC IP USD|STU|Germany
^NQCA7000LM|NASDAQ Canada Utilities Large M|NIM|USA
V1L3.DE|VDAX NEW DEZ 03|GER|Germany
Q3V.Z|STXETMF&D; EUR P|ZRH|Switzerland
^NQUSB0580GBP|NQ US Bnchmk Alternative Energy|NIM|USA
Q014.Z|STXAM6RTL EUR NR|ZRH|Switzerland
IAFIN.PA|AM.EUR.CORP.IB.INAV|PAR|France
^VINX2000DKKPI|VINX Industrials DKK PI|NIM|USA
WIXSAFS9000.FGI|FTSE XSA - TECHNOLO|FGI|UK
^NQJP1000JPY|NASDAQ Japan Basic Matls JPY In|NIM|USA
SB17.L||LSE|UK
13949274.SG|FAZ EURKONSUM IND|STU|Germany
^NQKR8000LMN|NASDAQ Korea Financials Large M|NIM|USA
INMEX.MX|INMEX|MEX|Mexico
^NQUSB2737JPY|NQ US Bnchmk Elec Eqpt JPY Inde|NIM|USA
X2H8.DE|INAV SUSCDSUE GBP|GER|Germany
ENGRSWED.L|FTSE EPRA/NAREIT DE|FSI|UK
WIXSAFS1750.L|FTSE XSA - INDMETAL|FSI|UK
M0X4000.FGI|FTSE EUROMID-HEALTH|FGI|UK
^NQKR2000LMT|NASDAQ Korea Inds Large Mid Cap|NIM|USA
^NQASIA0001LMAUD|NASDAQ Asia Oil & Gas Large Mid|NIM|USA
XBFOGV.Z|STXEXUKTMSMUSDGR|ZRH|Switzerland
^XFI|FINANCIAL SUB SECTOR INDEX|NYS|USA
^DWITT|Dow Jones Italy Total Stock Mar|DJI|USA
NLCOR.NX|EN CORN|ENX|Europe
^NQHK9000N|NASDAQ Hong Kong Tech NTR Index|NIM|USA
^VINX0001EURPI|VINX Oil & Gas EUR PI|NIM|USA
^SP600-10102050|S&P; 600 Coal & Consumable Fuels|SNP|USA
^BSESN|S&P; BSE SENSEX|BSE|India
^DUCODP|Dow Jones-UBS Brent Crude Subin|DJI|USA
^DJGSDCH|Dow Jones Global Select Dividen|DJI|USA
^NQPLSCEURN|NASDAQ Poland Small Cap EUR NTR|NIM|USA
INCG9.PA|CASAM ETF CG9 INAV|PAR|France
^NQUSB3535CAD|NQ US Bnchmk Distillers & Vintn|NIM|USA
^NQUSB2770LMGBP|NQ US  Ind Transportation Lg Md|NIM|USA
^RUFBNJPY|Russell Fundamental Belgium Net|WCB|USA
10857721.SG|S-BOX CHMAT TR USD|STU|Germany
^NQMY0001AUD|NASDAQ Malaysia Oil & Gas AUD I|NIM|USA
WIUSA2750.L|FTSE USA - ENG MACH|FSI|UK
3213.DE|INAV JPMMHDE TR EUR|GER|Germany
^CMIMER1Y|UBS Bloomberg CMCI Industrial M|WCB|USA
^NQDM0001CADT|NASDAQ Developed Oil & Gas CAD |NIM|USA
^R1VC15TT|Russell 1000 Daily Volatility C|WCB|USA
^NQEU8000LMCADT|NASDAQ Europe Financials Lg Md |NIM|USA
UB7500.L|FTSE 350 - Utilities|LSE|UK
WIXUKS5750.FGI|FTSE XUK-TRAVEL&LEI;|FGI|UK
^OMXIMCGI|OMXIMCGI|ICE|Iceland
^NQDMXUS0001AUDT|NASDAQ DM Ex US Oil & Gas AUD T|NIM|USA
^NQUSS0573AUDN|NQ US Sm Cap Oil Eqpt & Svcs AU|NIM|USA
^SPBDG05T|S&P;/ASX Government Bond 0-5 Yea|SNP|USA
^NQKRLCGBPN|NASDAQ Korea Large Cap GBP NTR |NIM|USA
^NQUSS5000JPYN|NQ US Sm Cap Cnsmr Svcs JPY NTR|NIM|USA
^NQEURO8000LMJPYT|NASDAQ Eurozone Financials Lg M|NIM|USA
^NQEU4000|NASDAQ Europe Health Care Index|NIM|USA
XELKT.IS|BIST ELECTRICITY|IST|Turkey
^NQUSM8775EURN|NQ US Md Cap Specialty Finance |NIM|USA
000129.SS|SSE180 Volatility Weighted Inde|SHH|Australia
INIAS.PA|ISHS PR.ASIA VLI|PAR|France
^DWLVT|Dow Jones U.S. Large-Cap Value |DJI|USA
PIW.L|FTSE WMA GLOB GROWT|FSI|UK
^VINX3500SEKPI|VINX Food & Beverage SEK PI|NIM|USA
^NQBESCGBPT|NASDAQ Belgium Small Cap GBP TR|NIM|USA
^DJUSAL|Dow Jones U.S. Aluminum Index|DJI|USA
4N6M.DE|DAXSUB ALL OILD K|GER|Germany
^DWAPTCT|Dow Jones Asia/Pacific Technolo|DJI|USA
^NQUSB5500LMJPYT|NQ US  Media Large Mid Cap JPY |NIM|USA
^NQFR2000GBPT|NASDAQ France Inds GBP TR Index|NIM|USA
LZMI.DE|DAXGL AS OIL USD K|GER|Germany
^OMRXMORT5|OMRXMORT5|STO|Sweden
BCHG.Z|STXEXUKTMCHE EURNR|ZRH|Switzerland
^NQJP2300N|NASDAQ Japan Constr & Matls NTR|NIM|USA
^R2GRGSHC|Russell 2000 Growth Health Care|WCB|USA
^DWDVOG|Dow Jones Global Developed Oil |DJI|USA
^DWRML|Dow Jones U.S. Select Real Esta|DJI|USA
^GRNFIN|NASDAQ OMX Green Financial|NIM|USA
^DJUBCL6T|Dow Jones-UBS WTI Crude Oil Sub|DJI|USA
^NQKR1000LMAUD|NASDAQ Korea Basic Matls Lg Md |NIM|USA
^NQEMMCJPYN|NASDAQ Emerging Mid Cap JPY NTR|NIM|USA
^SPBDUS3T|S&P; / BG Cantor 1 3 Year U.S. T|SNP|USA
^NQUSL0570AUD|NQ US Lg Cap Oil Eqpt, Svcs & D|NIM|USA
^BMYOP|Morningstar US Bond Market Yiel|NYS|USA
WIAMERS2710.L|FTSE AM - AEROSPACE|FSI|UK
^RURHRLQN|Russell Global LC High Eff Qual|WCB|USA
^NQHK9000AUD|NASDAQ Hong Kong Tech AUD Index|NIM|USA
^NQHK3000JPY|NASDAQ Hong Kong Cnsmr Goods JP|NIM|USA
^NQEM2300AUDT|NASDAQ Emerging Constr & Matls |NIM|USA
^NQASPA1300N|NASDAQ ASPA Chemicals NTR Index|NIM|USA
^NQDMXUS4000AUDT|NASDAQ DM Ex US Health Care AUD|NIM|USA
^NQUSB0001LMAUDT|NQ US  Oil & Gas Large Mid Cap |NIM|USA
14954437.SG|YORKMLPNGLPI TR USD|STU|Germany
UDYL.DE|INAVCSETF EMASIAUSD|GER|Germany
^NQHK0001CADN|NASDAQ Hong Kong Oil & Gas CAD |NIM|USA
I:BUZSDET|Dow Jones-UBS Zinc Subindex Eur|SNP|USA
^YHOH731|||
WIITA3760.FGI|FTSE ITA - PERSGOOD|FGI|UK
HCBTRI.AT|HEL CORP BOND I|ATH|Greece
^NQNZ2000JPYT|NASDAQ New Zealand Inds JPY TR |NIM|USA
^RURDDL3N|Russell Dev LC High Eff Def - L|WCB|USA
IFTSE.PA|AMUNDI FTSE INAV|PAR|France
INXVT.NX|DBXT XVT VLI|ENX|Europe
^NQBRIC4000CAD|NASDAQ BRIC Health Care CAD Ind|NIM|USA
XEGF.DE|DAX+ MINVR JP GBP K|GER|Germany
^NQUSS3724N|NQ US Sm Cap Nondrble Hhld Prod|NIM|USA
^NQUSS1353AUD|NQ US Sm Cap Commodity Chemical|NIM|USA
WIEBLOCS2730.L|FTSE EB - ELECTRON|FSI|UK
^SP500-30101040|S&P; 500 HyperMarkets & Super Ce|SNP|USA
^NQNA1700T|NASDAQ N America Basic Resource|NIM|USA
^BCOMRWHT|BBGRollWheatT|WCB|USA
^NQUSL1357JPYN|NQ US Lg Cap Specialty Chemical|NIM|USA
NLIN.AS|AEX INDUSTRIALS|AMS|Netherlands
^BCOMCTC|BBG CTN Capped|WCB|USA
T8633P.Z|STXETMRHD EURP|ZRH|Switzerland
BEL3L.BR|BEL 20 X3 LEVERAGE|BRU|Belgium
^NQUSB1737GBPT|NQ US Bnchmk Paper GBP TR Index|NIM|USA
^NQEM4000LMGBP|NASDAQ EM Health Care Lg Md Cap|NIM|USA
^NQPH5000LMGBP|NASDAQ Philippines Cnsmr Svcs L|NIM|USA
X2CX.DE|INAVISHULTRAUCIFCHF|GER|Germany
^NQUSB1700CADT|NQ US Bnchmk Basic Resources CA|NIM|USA
^DJUSTG55|Dow Jones U.S. Target 2055 Inde|DJI|USA
^NQG3700CADT|NASDAQ Global Psnl & Hhld Goods|NIM|USA
^NQKR1000GBPN|NASDAQ Korea Basic Matls GBP NT|NIM|USA
^NQKR7000CAD|NASDAQ Korea Utilities CAD Inde|NIM|USA
^NQUSB4000LMCADT|NQ US  Health Care Large Mid Ca|NIM|USA
^NQFR5000JPYT|NASDAQ France Cnsmr Svcs JPY TR|NIM|USA
IWLDR.NX|LYXOR WLDR|ENX|Europe
IEGEB.PA|AM.E.GL.EMER.B.INAV|PAR|France
X2HC.DE|INAV ISH SPI CH GBP|GER|Germany
S5935P.SW|SBI G-GRELLOCAT3-5P|EBS|Austria
^NQEU8500LMGBPN|NASDAQ Europe Ins Large Mid Cap|NIM|USA
^NQPTLMN|NASDAQ Portugal Large Mid Cap N|NIM|USA
^NQIL4000ILSN|NASDAQ Israel Health Care ILS N|NIM|USA
^NQASIA1000JPY|NASDAQ Asia Basic Matls JPY Ind|NIM|USA
V1L2.DE|VDAX NEW DEZ 02|GER|Germany
^NQUSS2357CAD|NQ US Sm Cap Heavy Constr CAD I|NIM|USA
SF110T.SW|SBI F AAA-BBB 1-10T|EBS|Austria
^NQUSB7573|NQ US Bnchmk Gas Distr Index|NIM|USA
^SP500PV|S&P; 500 Pure Value|SNP|USA
IDSUS.NX|LYXOR DSUS|ENX|Europe
^NQMEA3700JPYT|NASDAQ MEA Psnl & Hhld Goods JP|NIM|USA
^NQCA8000LMAUDN|NASDAQ Canada Financials Lg Md |NIM|USA
^BCOMXLSP|BBG Com XAgri&Lvstk; Spot|WCB|USA
^DRB|NASDAQ US Buyback Achievers Ind|NIM|USA
^NQJP4000LMCADN|NASDAQ Japan Health Care Lg Md |NIM|USA
SXCNBTGR.Z|STXCNBTMEURP|ZRH|Switzerland
BKXG.Z|STXEXUKTM EUR NR|ZRH|Switzerland
WIKOR3530.FGI|FTSE KOR-BEVERAGES|FGI|UK
WIEBLOCS2000.FGI|FTSE EB - INDUSTR|FGI|UK
^NQKR9000LMJPYN|NASDAQ Korea Tech Large Mid Cap|NIM|USA
SD57Y.SW|SBI D AAA-BBB 5-7 Y|EBS|Austria
D8TW.DE|INAVISHPSIETCJPY|GER|Germany
ITRET.PA|THINK GL.REAL INAV|PAR|France
V4F1.DE|VDAX NEW 1M|GER|Germany
IRUSG.NX|LYXOR RUSG VLI|ENX|Europe
