Ticker|Name|Exchange|Country
H2Z0.HM|BGF GL EQ INC A2C|HAM|Germany
PNFAX|AllianzGI NFJ All-Cap Value A|NAS|USA
IHORX|Hartford International Opportunities R3|NAS|USA
WISEX|Azzad Wise Capital|NAS|USA
4713271.SW|Q-RESPONSE INVESTOR|EBS|Austria
PAAOX|T. Rowe Price Asia Opportunities Advisor|NAS|USA
JI9M.HM|JB MST EE FOC AD|HAM|Germany
JEPAX|JPMorgan US Research Equity Plus A|NAS|USA
GTHIX|Invesco Global Health Care Invstor|NAS|USA
150220.SZ|QH KY AVIC AERO AN CSI HEALTH I|SHZ|
MLPFX|Oppenheimer SteelPath MLP Select 40 A|NAS|USA
MDIDX|MFS International Diversification A|NAS|USA
WAGTX|Wasatch World Innovators|NAS|USA
VWEAX|Vanguard High-Yield Corporate Adm|NAS|USA
GB00BK6MBS43.L|M&G; European High Yield Bond USD C-H Acc|LSE|UK
KR5301985465.KS|MiraeAsset My Children Wrld RSP Eq K1 C5|KSC|Korea
SUR2058BOE3.MX|SUR2058 BOE3|MEX|Mexico
HHPF.AS|HH PHOENIX FD|AMS|Netherlands
K55207B41291.KS|KyoboAXA Bluechip Plus PF Bond Balanced|KSC|Korea
VFICX|Vanguard Interm-Term Invmt-Grade Inv|NAS|USA
GLPIX|Goldman Sachs MLP Energy Infras IR|NAS|USA
KR5102104613.KS|UBSHana Individual Pension Bond S3|KSC|Korea
FCNKX|Fidelity Contrafund K|NAS|USA
XRQ3.SG|R CAP GL CT EQ DC|STU|Germany
QRANX|Oppenheimer Commodity Strat Total Ret R|NAS|USA
ABSYX|American Beacon Small Cp Val Y|NAS|USA
RYOFX|Royce Opportunity Svc|NAS|USA
JHGIX|JHancock Government Income A|NAS|USA
FKTF.MU|NOM ASIA PAC FD T|MUN|Germany
K55307B48112.KS|Yurie SmallBeauty Trgt Convs Fdr Eq 1 A|KSC|Korea
TW000T1109Y5.TW|JPMorgan (Taiwan) Eastern Technology|TAI|Taiwan
PRINFGUX4.MX|PRINCIPAL X4|MEX|Mexico
133410.BO|JM Balanced Qt Bns Princ|BSE|India
F00000OQ4G.TO|Standard Life S2 Id Quot Di I 75PL|TOR|Canada
NBRFX|Neuberger Berman Real Estate Tr|NAS|USA
K55301B51440.KS|MiraeAsset 2Star PF ELS-Derivatives HE24|KSC|Korea
GCIRX|Goldman Sachs Intl Eq Insghts R|NAS|USA
150160.SZ|RONGTONG CLFD BOND UNITS|SHZ|
SBCUX|Invesco Low Volatility Equity Yield B|NAS|USA
GB00B8N45H60.L|IP Global Bond Z Gross Acc|LSE|UK
JQLMX|JHancock Lifestyle Moderate R2|NAS|USA
SKZ3.BE|OLD PAC EQ USD-A-AC|BER|Germany
XC4D.BE|FID JAP ADV AD|BER|Germany
100312.BO|LIC Nomura MF Equity Div|BSE|India
JMCVX|Perkins Mid Cap Value T|NAS|USA
VTSNX|Vanguard Total Intl Stock Index I|NAS|USA
SSGPX|BlackRock Energy & Resources Inv B|NAS|USA
ACDYX|American Beacon Acdn Emkts Mgd Vol Y|NAS|USA
RLBCX|American Funds American Balanced R3|NAS|USA
LSNYX|Van Eck Long/Short Equity Index Y|NAS|USA
TDUSQUANTITA.TO|TD US Quantitative Equity Ser D|TOR|Canada
LCGFX|William Blair Large Cap Growth I|NAS|USA
21700712.IR|NEU EM MAR JPY-I-AC|ISE|UK
VEEEX|Global Strategic Income A|NAS|USA
JAPAX|Perkins Large Cap Value A|NAS|USA
28377036.IR|PSA 2009/15/E/UR|ISE|UK
611591.MC|UNIFOND 2017-I|MCE|Spain
GB0031745374.L|Scottish Widows UK Smaller Companies C|LSE|UK
WGLSX|Wells Fargo Global Long/Short Inst|NAS|USA
IE0033935580.IR|Janus Selection Flexible Inc I JPY|ISE|UK
CIG520I2034Q.TO|CI G5 20i 2034 Q2 Class O|TOR|Canada
NTITX|Nuveen Tradewinds International Value R3|NAS|USA
2024437.SW|SISF GL H YLD A1HC|EBS|Austria
GTEIX|Gottex Endowment Strategy I|NAS|USA
F00000PERL.TO|NexGen US Dividend Plus Tax Mgd CG UHNW|TOR|Canada
PLSNX|Principal LifeTime Strategic Inc R2|NAS|USA
HENDERSONEUR.SI|Henderson European|SES|Singapore
TSFAX|Touchstone Small Cap Core A|NAS|USA
GIGIAQUINTAS.BC|Gigia Quintas Inversiones SICAV|BAR|
2696393.IR|INS LDI NOM 2006-10|ISE|UK
QUANTUMTAXSA.BO|Quantum Tax Saving Div|BSE|India
OFDE.BE|OYST EU OPP CPF|BER|Germany
PMZCX|PIMCO Mortgage Opportunities C|NAS|USA
PFPSX|Parnassus Asia Institutional|NAS|USA
K55240B94440.KS|BNK Index Linked PF ELS-Derivatives 70|KSC|Korea
WARIX|Western Asset Total Return Uncons FI|NAS|USA
BYQS.DU|BAR EMER MKT USD-A-|DUS|Germany
IE00BD4TYD43.IR|UBS ETF (IE) MSCI Australia hedged USD|ISE|UK
GB00B235QL85.L|JPM Global Financials Fd C Acc|LSE|UK
PIICX|PACE Intermediate Fixed Income C|NAS|USA
IE00B6STVH45.IR|Heptagon Yacktman US Equity B|ISE|UK
20387300.SW|MULTIP ALL QUAD CC|EBS|Austria
XUM2.SG|NN L PREST L PC|STU|Germany
ZDYU.TO|BMO US Dividend ETF (USD)|TOR|Canada
VNYFX|Wilmington New York Municipal Bond A|NAS|USA
1404055.IR|GLG GLOBAL MACRO Z|ISE|UK
KR5101AQ4440.KS|KIM Gold Plan Pens Umbrella Fdr Bd 1 SP|KSC|Korea
KR5101AO3469.KS|KIM Asia Focus LongShort Fdr Eq-Deriv Ae|KSC|Korea
ISPTX|Voya Solution Moderately Cnsrv Port S2|NAS|USA
GB00B8N46P10.L|IP Income & Growth Z Inc|LSE|UK
IE00B5LNQ607.IR|GlobalAccess UK Opportunities M $ Inc|ISE|UK
1810650.IR|LM QS ASI USD-C-|ISE|UK
SSB0131AU.AX|Legg Mason Western Asset Cash Plus A|ASX|Australia
GB00B8N44P79.L|IP European Opportunities Z Inc|LSE|UK
MDIVX|BlackRock International Value Inv A|NAS|USA
922185.IR|WELLIN MGT USD-S-AC|ISE|UK
GB00B7PWB404.L|Investec Em Mkts Blnded Dbt I Inc 2 Net|LSE|UK
GB00B4N1ZJ15.L|JPM Multi-Asset Income A Net Acc|LSE|UK
RMUCX|Oppenheimer Rochester Fund Municipals C|NAS|USA
WSCAX|Wanger International|NAS|USA
QUADRUSCATGO.TO|Quadrus Canadian Equity Class D5|TOR|Canada
KR5203885474.KS|Daishin Active Quant Equity B1 C1|KSC|Korea
21731847.IR|GABELLI A/06/13/UR|ISE|UK
106597.BO|DSP BlackRock World Gold Gr|BSE|India
28085387.SW|SISF QEP GL ABS CHC|EBS|Austria
26377163.SW|CSIF13 TVF EUR UBHC|EBS|Austria
RYMHX|Rydex Inverse Mid Cap Strategy H|NAS|USA
PIXDX|PIMCO RAE Fundamental PLUS D|NAS|USA
MQLGX|MFS Limited Maturity R1|NAS|USA
LPRMX|BlackRock LifePath 2020 R|NAS|USA
PREFX|T. Rowe Price Tax-Efficient Equity|NAS|USA
IE00BS7K1271.IR|Lord Abbett Multi Sector Inc C USD Inc|ISE|UK
PEMGX|Principal MidCap A|NAS|USA
GB00B88S8291.L|Threadneedle Emerg Mark Local ZNI Inc|LSE|UK
BQLCX|Bright Rock Quality Large Cap Instl|NAS|USA
HLMEX|Harding Loevner Instl Emerg Mkts I|NAS|USA
TPYCX|Touchstone Premium Yield Equity C|NAS|USA
OPMBX|Oppenheimer Main Street Mid Cap B|NAS|USA
SEIPRUDENTZ.TO|SEI Conservative Class Z|TOR|Canada
FONSER1C1.MX|FONSER1-C1|MEX|Mexico
TLGRX|TIAA-CREF Lifecycle Index 2015 Retire|NAS|USA
PSINX|Principal Short-Term Income R2|NAS|USA
BICRX|Sterling Capital Total Return Bond R|NAS|USA
IE00BQQPSJ58.IR|Legg Mason QS Invs MultiAsst ? Bal A Acc|ISE|UK
UIMPX|Global Strategist Portfolio CL |NAS|USA
23121891.IR|MAJD TORT Z/GBP|ISE|UK
K55105B93660.KS|Samsung China ML S-M Foc Fdr Eq S Unhdgd|KSC|Korea
F00000LVHS.TO|IA SRP ex Class Fidelity True North|TOR|Canada
JMGOVSECDIRA.BO|JM Gov Sec Dir Ann Div|BSE|India
JHERX|JHancock Equity-Income C|NAS|USA
LMIYX|Lord Abbett Micro Cap Growth I|NAS|USA
F00000VM91.MI|Generali Global - Obb Garantito D|MIL|Italy
2558488.SW|NB HI YL EUR I-AC|EBS|Austria
RRLVX|Russell LifePoints 2030 Strategy R5|NAS|USA
LIJAX|BlackRock LifePath Index 2035 Inv A|NAS|USA
PARDX|T. Rowe Price Retirement 2040 Adv|NAS|USA
VCGSX|VALIC Company I Government Securities|NAS|USA
1047925.MU|JB MBD LO EM BD BC|MUN|Germany
EASCX|Eaton Vance SC Municipal Income A|NAS|USA
IE00B881PF08.IR|Baring High Yield Bond A AUD Hdg Inc MD|ISE|UK
IE00B296X691.IR|Kames High Yield Global Bond B EUR Acc H|ISE|UK
RBLEX|Russell LifePoints Balanced Strategy E|NAS|USA
GPEIX|Grandeur Peak Emerg Mkts Opps Instl|NAS|USA
FANHPX|FT 5517: Target High Quality Di|NAS|USA
KR5102905514.KS|UBSHana WinWin Ace Equity E18 C|KSC|Korea
AVTIX|AllianzGI Retirement 2040 R6|NAS|USA
UFPIX|ProFunds UltraShort Latin America Inv|NAS|USA
KR5309A15941.KS|GB Blue Marine Ship PF SA Bnfc Rgt 6|KSC|Korea
ZPJG.BE|SISF EUROP SM AC|BER|Germany
AVLIX|American Century Value Instl|NAS|USA
K55306B29254.KS|KTB Smart Target Conversion PF Equity 2|KSC|Korea
VKLIX|Invesco Int-Term Muni Inc Y|NAS|USA
ES0142447004.BC|BBVA Oportunidad Acciones FI|BAR|
GB00BYQRBW12.L|M&G; Global High Yield Bd Euro B-H Inc|LSE|UK
KR5223198288.KS|KB Quant Active Master Equity|KSC|Korea
BNMPAT+A.MX|HORIZONTE BANAMEX-A|MEX|Mexico
IE00BTL1GV74.IR|Nomura Fds Global Dyn Bd I H GBP Acc|ISE|UK
PCRMX|PIMCO Inflation Response Multi-Asst C|NAS|USA
XS0210032552.L|Zurich Multimanager Protected Profits|LSE|UK
F00000UM7X.KS|Hi Korea Unity Renaissance Fdr Eq CI|KSC|Korea
F00000JVYN.TO|SunWise Essntl FT Quotntl Can Gr Seg|TOR|Canada
IE00B40RV384.IR|Janus Glbl Invst Grd Bd A EUR Inc Hedged|ISE|UK
WYD2.DU|VONTO JAPAN EQ BC|DUS|Germany
VICSX|Vanguard Interm-Tm Corp Bd Idx Admiral|NAS|USA
MSDIX|MainStay Unconstrained Bond I|NAS|USA
LWSAX|Lord Abbett Multi-Asset Growth A|NAS|USA
GETTX|GE Investment Total Return Fd C|NAS|USA
DWS1.BE|D INV I T EULD LDD|BER|Germany
HYMCX|Lord Abbett High Yield Municipal Bond C|NAS|USA
MRTOX|MainStay Retirement 2030 R1|NAS|USA
TRARX|T. Rowe Price Target Retire 2005|NAS|USA
GERUX|Goldman Sachs Em Mkts Eq Insghts R6|NAS|USA
KR5104622182.KS|Hi Emerging Market Bond Fdr Bd-FoF 1 B|KSC|Korea
XCLMX|Cornerstone Strategic Value Fun|NAS|USA
EIBSX|Eaton Vance TABS Short-Term Muni Bd I|NAS|USA
DPRSX|Delaware REIT Instl|NAS|USA
K55368B28256.KS|LS Leading Solution PF Note 162|KSC|Korea
GB00BGP6Q738.L|City Financial Japanese Opps R Acc|LSE|UK
VFFYX|Victory INCORE Fund for Income Y|NAS|USA
TMDPX|AMG TimesSquare Mid Cap Growth Premier|NAS|USA
RICBX|American Funds Invmt Co of Amer R2|NAS|USA
RYLYX|Russell LifePoints 2050 Strategy R3|NAS|USA
RSDGX|RS Select Growth A|NAS|USA
INGFM.AS|NNP1 HEALTH C P9|AMS|Netherlands
IE00BSNBL352.IR|Lord Abbett EM Corp Dbt N USD Acc|ISE|UK
F0HKG05BNU.HK|Hang Seng American Index A|HKG|Hong Kong
ADVEX|Advisory Research Intl All Cap Val|NAS|USA
MXSIX|Great-West Stock Index Initial|NAS|USA
XG3L.DU|MULTIP RGSC EQ BC|DUS|Germany
VSCCX|JPMorgan Dynamic Small Cap Growth C|NAS|USA
DIN.MC|Dinamia Common|BAR|
QUIESCELLSIC.BC|Quiescell SICAV|BAR|
FPEDBX|FT 4958: Limited Duration and H|NAS|USA
GPANX|Grant Park Multi Alternative Strats N|NAS|USA
23167487.SW|ZAST SENLN UHD|EBS|Austria
IE00B60ZK735.IR|Oasis Crescent Global Low Eq Bal B $ Acc|ISE|UK
19797851.MC|IBERC BP H Y 15-2 A|MCE|Spain
1KESSLERCASA.BC|1 Kessler Casadevall FI|BAR|
ICLLX|Transamerica Asset Allc Cnsrv C|NAS|USA
GPFWX|Grant Park Managed Futures Strategy W|NAS|USA
IE00B7YY0409.IR|Wellington US Cptl Apprec Eq USD N Acc|ISE|UK
150143.SZ|YINHUA RESIST INFL YINHUA CSI C|SHZ|
TWAAX|Thrivent Partner Worldwide Allocation A|NAS|USA
IE0032571485.IR|Royal London Sterl Extra Yld Bd A|ISE|UK
FOSFX|Fidelity Overseas|NAS|USA
GKIRX|Goldman Sachs Income Builder IR|NAS|USA
F00000TV5W.TO|NexGen US Growth Tax Mgd CG UHNW|TOR|Canada
IE00B89RP029.IR|Thomas White Global Equity Instl USD Acc|ISE|UK
2566504.SW|JB MBD ABS BD PL AD|EBS|Austria
IE00B8DQ2F94.IR|Janus Glbl Invst Grd Bd Z $ Inc|ISE|UK
USPRX|USAA S&P; 500 Index Reward|NAS|USA
UI2D.HM|SAR-FAIN-UN-FD A|HAM|Germany
CRMMX|CRM Mid Cap Value Inv|NAS|USA
NLACX|Nuveen Large Cap Core A|NAS|USA
F000001VUO.TO|Fidelity True North Cl T8|TOR|Canada
JSSRX|JPMorgan SmartRetirement Blend 2020 Sel|NAS|USA
GB00B8HCF105.L|Insight Eq Inc Booster W Inc|LSE|UK
A233740.KQ|Samsung KODEX KOSDAQ 150 Leverage ETF|KSC|Korea
IVRTX|VY Clarion Real Estate S2|NAS|USA
FLCVX|Franklin Large Cap Value C|NAS|USA
ZJP.MU|SISF EM M D AR AHC|MUN|Germany
MAPIX|Matthews Asia Dividend Investor|NAS|USA
FGQK.DU|DWS STIFTUNGSFD|DUS|Germany
JPBRX|JPMorgan SmartRetirement Blend 2035 R5|NAS|USA
19537514.SW|COMMRPEX-AG Z|EBS|Austria
VBAIX|Vanguard Balanced Index I|NAS|USA
XED1.HM|AXA AEDIFICAN A 4D|HAM|Germany
DFVIX|DFA International Value III|NAS|USA
LBLAX|Thrivent Limited Maturity Bond A|NAS|USA
XGBAX|Guggenheim Build America Bonds |NAS|USA
27679807.IR|PAULSON B/0315/NI|ISE|UK
25470946.SW|GAM MBS USD-ORD-AC|EBS|Austria
TRXPX|T. Rowe Price Institutional Crdt Opps|NAS|USA
XPAQ.MU|PION ABS RET CUR AC|MUN|Germany
K55306B81834.KS|KTB We'll Rich100 KOSPI200 Lnkd PF Bd W3|KSC|Korea
105552.BO|Sundaram US/T Retl Qt Div|BSE|India
IE00B45PMJ02.IR|GlobalAccess US Sm & Md Cp Eq Z $ Acc|ISE|UK
SHNJX|Western Asset New Jersey Municipals A|NAS|USA
FIGWX|Nuveen Large Cap Growth Opps I|NAS|USA
MGIAX|MFS International Value A|NAS|USA
DYGNX|Dreyfus Global Infrastructure Y|NAS|USA
F000003USY.TO|Harmony Growth Portfolio Class Embed Ser|TOR|Canada
KR5307AX9368.KS|Yurie SPAC Plus IPO PF Equity Balanced 1|KSC|Korea
KR5105AS5144.KS|Samsung Partner Plus PF Bond Balanced 22|KSC|Korea
SWISX|Schwab International Index|NAS|USA
HHDVX|Hamlin High Dividend Equity Inv|NAS|USA
GB00BCV7SW11.L|TM UBS (UK) - UK Balanced F Acc|LSE|UK
IHKDDIS.HK|TaiKang Kaitai China Corp Bd I HKD Dis|HKG|Hong Kong
KR5225730062.KS|MiraeAsset Indexro Asia Feeder Equity Ae|KSC|Korea
VIDIX|Visium Event Driven Institutional|NAS|USA
WFQYX|Wells Fargo Dow Jones Target 2045 Admin|NAS|USA
FLDLX|First Investors Ltd Dur Hi Qual Bd Adv|NAS|USA
HK0000102936.HK|JPMorgan Asian Total Return Bd HKD|HKG|Hong Kong
S2677.MC|SIGLO XXI BOLSA|MCE|Spain
VSCVX|Victory Integrity Small-Cap Value A|NAS|USA
UIPMX|USAA Precious Metals and Minerals Instl|NAS|USA
F0CAN071JY.TO|Quadrus Mac Cdn Large Cap Dividend D8|TOR|Canada
XBGHX|Babson Capital Growth Short Dur|NAS|USA
3627305.IR|LYX/MW TOP USD-A-AC|ISE|UK
GMBAX|Columbia AMT-Free MA Interm Muni Bd T|NAS|USA
IE0004007070.IR|BNY Mellon Global Equity C USD|ISE|UK
BIAVX|Brown Advisory Value Equity Inv|NAS|USA
118930.BO|HDFC Arbitrage Dir Qt Div|BSE|India
KR5237A29176.KS|JPMorgan Asia Dispersion Fdr Bd-FoF CE|KSC|Korea
BVDIX|William Blair Small Cap Value I|NAS|USA
LACCX|Lord Abbett Convertible C|NAS|USA
JNBCX|JPMorgan Income Builder C|NAS|USA
CIHRX|Cullen International High Dividend R1|NAS|USA
XG4J.BE|MFSMF GL CONC A1|BER|Germany
WTDUX|Wells Fargo Dynamic Target 2055 R6|NAS|USA
WOOSX|JPMorgan Intrepid Mid Cap R6|NAS|USA
GB00BNQ4MD36.L|Smith & Williamson Headspring Acc|LSE|UK
MQRIX|ACR Multi-Strategy Quality Ret (MQR) I|NAS|USA
WFFTX|Wells Fargo Advtg DJ Trgt 2040 Inv|NAS|USA
10314339.SW|MLIS YK E-D UC GBD|EBS|Austria
LIBERBANKGLO.BC|Liberbank Global FI|BAR|
LICMIPMNINC.BO|LIC Nomura MF MIP Mn Div|BSE|India
CFPH.DU|DNB FUND SEK LB BD|DUS|Germany
GB00B3BLTG16.L|Scottish Widows HIFML Absolute Return 2|LSE|UK
IT0004814429.MI|Pioneer Obbl Euro a distribuzione B|MIL|Italy
PVPAX|PIMCO RealPath Blend 2040 A|NAS|USA
KR5105879948.KS|Samsung Korea a few Good Equity 1 C3|KSC|Korea
WZFU.BE|SILK AFRIC LION RC|BER|Germany
TGTRX|Templeton Global Total Return A|NAS|USA
AZLCX|American Beacon Zebra Global Eq C|NAS|USA
XPA1.HM|PION GL ECOLOGY AC|HAM|Germany
FSHARX|First Trust 2901 Diversified In|NAS|USA
18209357.SW|BANTL OPP S ITHC|EBS|Austria
IE00B909F597.IR|Neuberger Berman GlSr FlRt Inc U S$ Acc|ISE|UK
K55365B06134.KS|Meritz Equity Index Linked PF Bond 721|KSC|Korea
HTNIX|Hartford Municipal Real Return I|NAS|USA
POTAX|PIMCO RealPath 2050 Administrative|NAS|USA
AMVAX|Columbia Small/Mid Cap Value A|NAS|USA
IAECFLXOPPOR.TO|IA Ecflx Global Opportunities (Radin)|TOR|Canada
PGFMX|Putnam Global Financial M|NAS|USA
TRFFX|T. Rowe Price Target Retire 2055|NAS|USA
IAXTRAGSDIVE.TO|IA xtra GS Diversified|TOR|Canada
ITRIX|VY T. Rowe Price Capital Appreciation I|NAS|USA
KR5101AI7187.KS|KIM Leggmason US S-M Cap Mstr Eq-FoF|KSC|Korea
IAXTRAGSUSEQ.TO|IA xtra GS U.S. Equity|TOR|Canada
PIIPX|Principal International Equity Index R4|NAS|USA
CWIEX|American Funds Capital World Gr&Inc; 529E|NAS|USA
VMVLX|Vanguard Mega Cap Value Index I|NAS|USA
FEIIX|Nuveen Equity Index I|NAS|USA
DEMSX|DFA Emerging Markets Small Cap I|NAS|USA
KR5223366315.KS|KB Star Government Bond MMF Instl I101|KSC|Korea
F0CAN0602O.TO|RBC Global High Yield Bond Sr A|TOR|Canada
14979718.IR|WEL GL CRE CHF-G-AC|ISE|UK
ZJPH.SW|SISF EM ASIA AC|EBS|Austria
HSBCMPFAASIA.HK|HSBC MPF A Asia Pacific Equity W|HKG|Hong Kong
PCYBX|Pioneer Bond C|NAS|USA
PCPAX|PACE Large Co Value Equity A|NAS|USA
LCFRX|Lord Abbett Convertible R3|NAS|USA
K55365B25407.KS|Meritz Equity Index Linked PF Bond 764|KSC|Korea
FVICX|Fidelity Advisor Government Income C|NAS|USA
F00000QEGM.TO|AHF Credit Opportunities Sr Prescribed A|TOR|Canada
TW000T1140C6.TW|JPMorgan(Taiwan)Asia HiYld Ttl Rt Bd B$|TAI|Taiwan
F0CAN05NB1.TO|DFS GIF Gr Franklin Quotential 3|TOR|Canada
DHLSX|Diamond Hill Long-Short I|NAS|USA
AVYCX|AllianzGI Global Managed Volatil C|NAS|USA
IIFTX|VY Franklin Income S2|NAS|USA
ZIPIMX|Jones Lang LaSalle Income Prope|NAS|USA
KR5306AV7530.KS|KTB Zenith PF Real Estate 1|KSC|Korea
RMRAX|KKM ARMOR A|NAS|USA
MCDDX|FDP Ser Marsico Growth FDP Inv C|NAS|USA
3024888.IR|CC JAPAN ALPHA-A-EU|ISE|UK
KR5105AE1826.KS|Samsung Global HiYld Fdr Bd-FoF C Hdgd|KSC|Korea
KDCBX|Deutsche Large Cap Value B|NAS|USA
K55365B12983.KS|Meritz Chn Eur Idx Lnkd PF ELS-Deriv 36|KSC|Korea
4469785.IR|WELL EM DT EUR-G-AC|ISE|UK
KR5307AE5070.KS|Yurie RealStar AutoCall PF ELS-Deriv 119|KSC|Korea
FRSAX|Federated Floating Rate Strat Inc A|NAS|USA
F00000T32S.TO|Quadrus Balanced Folio L8|TOR|Canada
SRPIX|ProFunds Short Real Estate Inv|NAS|USA
1293706.IR|HSBC GLB LIQ EU -C-|ISE|UK
WYDD.DU|VONTOBEL GL EQ AD|DUS|Germany
SNSAX|SEI Defensive Strategy A (SAAT)|NAS|USA
JMEQUITYHYDI.BO|JM Equity HY Div|BSE|India
SIZAX|Invesco Strategic Income A|NAS|USA
28466863.IR|SA SIM EM USD-C1-AC|ISE|UK
CEMFX|Cullen Emerging Markets High Div I|NAS|USA
MAQ0433AU.AX|Charter Hall Direct Office|ASX|Australia
CARTESIOXFI.BC|Cartesio X FI|BAR|
SWASX|Schwab Global Real Estate|NAS|USA
IT0001070629.MI|Zenit MC Breve Termine R|MIL|Italy
XQ1U.DU|FR TI INDIA AD|DUS|Germany
RFIDX|Ranger Quest For Income and Growth Instl|NAS|USA
119439.BO|Baroda Pioneer Trs Adv Pl B Dir Qtr Div|BSE|India
INF223J01WS6.BO|DWS Cash Opportunities Dir Ann Bns|BSE|India
118684.BO|Reliance Income Dir Qt Div|BSE|India
4894680.SW|AXA IMMO COMM|EBS|Austria
VGIAX|Vanguard Growth & Income Adm|NAS|USA
JGB2005SICAV.BC|JGB 2005 SICAV|BAR|
IE00B23Z6745.IR|Legg Mason ClearBridge Value Prem Acc ?|ISE|UK
K55213B23586.KS|Hanwha IPO Chaewoom Plus Bond Bal C|KSC|Korea
FK8M.DU|DK-TELEMEDIEN TF|DUS|Germany
RFRCX|Columbia Floating Rate C|NAS|USA
WYG0.BE|AC RISK PAR 12 AC|BER|Germany
JMMYX|JPMorgan Multi-Manager Alternatives R6|NAS|USA
F00000M7V1.TO|Fidelity Corp Bond Capital Yield Cl T5|TOR|Canada
20892559.SW|NEU GL SF EUR-I-AC|EBS|Austria
SMTCX|JPMorgan SmartRetirement 2040 C|NAS|USA
CIPZX|Columbia Inflation Protected Secs Z|NAS|USA
ABASX|AB Discovery Value A|NAS|USA
KR5101964488.KS|KIM Navigator Child Love RSP Eq 1 C5|KSC|Korea
WHT0015AU.AX|Resolution Capital Global Property Secs|ASX|Australia
EZTC.HM|FRANKFT EFFEKTEN FD|HAM|Germany
WZFZ.DU|FVS GL EQ RD|DUS|Germany
MCEMX|Martin Currie Emerging Markets IS|NAS|USA
HIGRX|Eagle Growth & Income R3|NAS|USA
PCHAX|Palmer Square Long/Short Credit A|NAS|USA
VKQTRX|Investors Quality Tax-Exempt Tr|NAS|USA
21654785.SW|UBS LB AS LCB HFC|EBS|Austria
S2242.MC|NOFASURC|MCE|Spain
H61M.DU|WHC GLOBALDISC|DUS|Germany
NISCX|Columbia AMT-Free SC Interm Muni Bd B|NAS|USA
NDILAOX.CO|NI LANGE OBLI EX 14|CPH|Denmark
161821.SZ|YINHUA FUND MANAGE CSI MEDIUM T|SHZ|
XQ1F.SG|FR TI ASIA BD AC|STU|Germany
RGISX|Russell Global Infrastructure S|NAS|USA
AXESLPE3.MX|AXESLP E3|MEX|Mexico
KR5102A31335.KS|UBSHana Compact Bluechip Install Eq 1 C4|KSC|Korea
CTHAX|American Funds College 2030 529A|NAS|USA
IE00B417CY52.IR|Lazard EM TotRet Dbt Instl EUR Hgd Acc|ISE|UK
25281940.IR|JAN AS DRI EUR-E-AC|ISE|UK
XEVGX|Eaton Vance Short Duration Dive|NAS|USA
KR5103278440.KS|Hanwha Korea Dollar Bond PF Bond 2|KSC|Korea
JPLGX|JHancock Lifestyle Growth R1|NAS|USA
103736.BO|Quantum Liquid Dl Div|BSE|India
VBFGX|Victory Strategic Allocation R|NAS|USA
IE00BFH3Q640.IR|BNY Mellon Japan All Cap Equity W GBP|ISE|UK
MSIGX|Oppenheimer Main Street A|NAS|USA
IT0004987274.MI|Amundi Orizzonte 2020 Italia|MIL|Italy
IDQYX|Columbia Diversified Equity Income K|NAS|USA
VWIGX|Vanguard International Growth Inv|NAS|USA
KR5233A03717.KS|Consus Kor Star PF Eq Bal W3|KSC|Korea
HBESX|HSBC Emerging Markets Debt S|NAS|USA
RRIRX|Columbia Global Infrastructure Fund R|NAS|USA
IT0004822869.MI|Zenit MC Parsec I|MIL|Italy
GB00B5566H69.L|Barclays Wealth Global Mkts 1 CL B Acc|LSE|UK
HDVCX|Hartford International Equity C|NAS|USA
XJTPX|Nuveen Quality Preferred Income|NAS|USA
CDOZX|Columbia Dividend Opportunity Z|NAS|USA
XVVRX|Invesco Senior Income Trust|NAS|USA
IVOCX|Ivy Mid Cap Income Opportunities C|NAS|USA
RPXIX|RiverPark Large Growth Institutional|NAS|USA
GB00B8N44S01.L|IP Asian Equity Income Z Acc|LSE|UK
HSBC-F3BFV.MX|HSBC-FF-BFV|MEX|Mexico
IE00B632MM04.IR|GAM Star Keynes Quant Strat A USD Acc|ISE|UK
20656854.IR|CC JP IN&GR; USD-AC|ISE|UK
KR5105AK6165.KS|Samsung US Dynamic AA Fdr Eq Bal A Hdgd|KSC|Korea
ZMC4.BE|SEBF1 GLOB CH/R CC|BER|Germany
NWJKX|Nationwide HighMark CA Interm TFB A|NAS|USA
IE00B7396591.IR|Insight Broad Opportunities B1 USD|ISE|UK
VADAX|Invesco Equally-Wtd S&P; 500 A|NAS|USA
UBFN.DU|UBS(LU)EF-GR CHIN P|DUS|Germany
23803992.IR|GLAZER 01/14/USD|ISE|UK
COMAES.MI|COMPAM AC EQ S Q|MIL|Italy
PYCRX|Payden CA Municipal Income|NAS|USA
XP6C.DU|JSS IN SUS E NP PC|DUS|Germany
F00000W39L.TO|Investors Low Vol Glbl Eq Cl J DSC|TOR|Canada
MEMBX|MFS Emerging Markets Equity B|NAS|USA
IAIGWX|Invesco Unit Trusts Srs 1373 Am|NAS|USA
JRLGX|JHancock Lifestyle Growth R3|NAS|USA
RBLSX|Russell LifePoints Balanced Strategy S|NAS|USA
IE00B2496420.IR|Kames Strategic Global Bond A GBP Inc H|ISE|UK
HISCX|Hartford SmallCap Growth HLS IA|NAS|USA
IE00B8JZZ402.IR|PIMCO GIS US High Yld Bd R USD Inc|ISE|UK
S3337.MC|TIT ZURBANO FV|MCE|Spain
S3839.MC|HEAD TO WIND|MCE|Spain
