Ticker|Name|Exchange|V4
EUR-GHS.F|EUR/GHS|FRA|NA
ZMWDKK=X|ZMW/DKK|CCY|NA
SYPCHF=X|SYP/CHF|CCY|NA
EURRUB=X|EUR/RUB|CCY|NA
TWDLKR=X|TWD/LKR|CCY|NA
SEKPHP=X|SEK/PHP|CCY|NA
ILSNOK=X|ILS/NOK|CCY|NA
DKKKWD=X|DKK/KWD|CCY|NA
MADPLN=X|MAD/PLN|CCY|NA
THBARS=X|THB/ARS|CCY|NA
INR=X|USD/INR|CCY|NA
LKRIDR=X|LKR/IDR|CCY|NA
SGD=X|USD/SGD|CCY|NA
EOSF.F|EUR/CHF FIXING|FRA|NA
EURTHB=X|EUR/THB|CCY|NA
TRYCAD=X|TRY/CAD|CCY|NA
BOBUSD=X|BOB/USD|CCY|NA
OMRDKK=X|OMR/DKK|CCY|NA
MURTHB=X|MUR/THB|CCY|NA
TNDLTL=X|TND/LTL|CCY|NA
CHFSEK=X|CHF/SEK|CCY|NA
ZARUSD=X|ZAR/USD|CCY|NA
CADRWF=X|CAD/RWF|CCY|NA
JPYMDL=X|JPY/MDL|CCY|NA
SEKLTL=X|SEK/LTL|CCY|NA
JODINR=X|JOD/INR|CCY|NA
GBP=X|USD/GBP|CCY|NA
EURHRK=X|EUR/HRK|CCY|NA
KRWEGP=X|KRW/EGP|CCY|NA
TRYTHB=X|TRY/THB|CCY|NA
GHSINR=X|GHS/INR|CCY|NA
CADBAM=X|CAD/BAM|CCY|NA
AUDBWP=X|AUD/BWP|CCY|NA
UYUBRL=X|UYU/BRL|CCY|NA
29134356=X|SGD/BGN|CCY|NA
SARHKD=X|SAR/HKD|CCY|NA
EURYER=X|EUR/YER|CCY|NA
LKRSAR=X|LKR/SAR|CCY|NA
JPYJMD=X|JPY/JMD|CCY|NA
MOP=X|USD/MOP|CCY|NA
CADGYD=X|CAD/GYD|CCY|NA
LKRZAR=X|LKR/ZAR|CCY|NA
RSD=X|USD/RSD|CCY|NA
HRKZAR=X|HRK/ZAR|CCY|NA
JODLVL=X|JOD/LVL|CCY|NA
SEKUSD=X|SEK/USD|CCY|NA
GBPDKK=X|GBP/DKK|CCY|NA
CNH=X|USD/CNH|CCY|NA
KWDLTL=X|KWD/LTL|CCY|NA
KRWLKR=X|KRW/LKR|CCY|NA
EUR-UZS.F|EUR/UZS|FRA|NA
NPREUR=X|NPR/EUR|CCY|NA
GHS=X|USD/GHS|CCY|NA
MYRIDR=X|MYR/IDR|CCY|NA
ZARILS=X|ZAR/ILS|CCY|NA
IDRUGX=X|IDR/UGX|CCY|NA
CHFAOA=X|CHF/AOA|CCY|NA
EURKMF=X|EUR/KMF|CCY|NA
EURMZN=X|EUR/MZN|CCY|NA
SZLGBP=X|SZL/GBP|CCY|NA
GBPMXN=X|GBP/MXN|CCY|NA
HUFPHP=X|HUF/PHP|CCY|NA
MKDGBP=X|MKD/GBP|CCY|NA
ARSSGD=X|ARS/SGD|CCY|NA
BWPEGP=X|BWP/EGP|CCY|NA
EURHNL=X|EUR/HNL|CCY|NA
ARSCOP=X|ARS/COP|CCY|NA
AEDQAR=X|AED/QAR|CCY|NA
THBBOB=X|THB/BOB|CCY|NA
HKDEGP=X|HKD/EGP|CCY|NA
TTDCHF=X|TTD/CHF|CCY|NA
AEDGBP=X|AED/GBP|CCY|NA
CZKKRW=X|CZK/KRW|CCY|NA
QAR=X|USD/QAR|CCY|NA
SGDKES=X|SGD/KES|CCY|NA
MURLKR=X|MUR/LKR|CCY|NA
EURTRY=X|EUR/TRY|CCY|NA
KWDEGP=X|KWD/EGP|CCY|NA
PLNISK=X|PLN/ISK|CCY|NA
PHPMUR=X|PHP/MUR|CCY|NA
CHFDKK=X|CHF/DKK|CCY|NA
EURALL=X|EUR/ALL|CCY|NA
ILSTND=X|ILS/TND|CCY|NA
GBPNZD=X|GBP/NZD|CCY|NA
CADHRK=X|CAD/HRK|CCY|NA
XOFDKK=X|XOF/DKK|CCY|NA
SGDSAR=X|SGD/SAR|CCY|NA
QARGBP=X|QAR/GBP|CCY|NA
CNYPLN=X|CNY/PLN|CCY|NA
NZDFJD=X|NZD/FJD|CCY|NA
EURUZS=X|EUR/UZS|CCY|NA
CADSRD=X|CAD/SRD|CCY|NA
GELCHF=X|GEL/CHF|CCY|NA
GBPPLN=X|GBP/PLN|CCY|NA
NZDSEK=X|NZD/SEK|CCY|NA
AUDTJS=X|AUD/TJS|CCY|NA
EUR-BND.F|EUR/BND|FRA|NA
SEKHKD=X|SEK/HKD|CCY|NA
PLNIDR=X|PLN/IDR|CCY|NA
CADXOF=X|CAD/XOF|CCY|NA
QARSEK=X|QAR/SEK|CCY|NA
AUDBZD=X|AUD/BZD|CCY|NA
MVRGBP=X|MVR/GBP|CCY|NA
INRSEK=X|INR/SEK|CCY|NA
BSDUSD=X|BSD/USD|CCY|NA
GHSRWF=X|GHS/RWF|CCY|NA
MURUSD=X|MUR/USD|CCY|NA
ARSBOB=X|ARS/BOB|CCY|NA
OMRILS=X|OMR/ILS|CCY|NA
KWDTWD=X|KWD/TWD|CCY|NA
GBPLSL=X|GBP/LSL|CCY|NA
LTLTWD=X|LTL/TWD|CCY|NA
SGDNGN=X|SGD/NGN|CCY|NA
VEF=X|USD/VEF|CCY|NA
AEDEUR=X|AED/EUR|CCY|NA
EURSLL=X|EUR/SLL|CCY|NA
ILSSGD=X|ILS/SGD|CCY|NA
ZARHRK=X|ZAR/HRK|CCY|NA
GBPLYD=X|GBP/LYD|CCY|NA
TWDJOD=X|TWD/JOD|CCY|NA
EUR-INR.F|EUR/INR|FRA|NA
RUBEGP=X|RUB/EGP|CCY|NA
GBPGMD=X|GBP/GMD|CCY|NA
EUR-BMD.F|EUR/BMD|FRA|NA
TNDKRW=X|TND/KRW|CCY|NA
LSLEUR=X|LSL/EUR|CCY|NA
CHGLE.SW|GLEICH VORT.|EBS|NA
CADGBP=X|CAD/GBP|CCY|NA
PHPJPY=X|PHP/JPY|CCY|NA
PGKCHF=X|PGK/CHF|CCY|NA
NZDCZK=X|NZD/CZK|CCY|NA
HU42.EX|STURM USA 40BN 12|EUX|NA
JPYCLP=X|JPY/CLP|CCY|NA
THBZAR=X|THB/ZAR|CCY|NA
INRZAR=X|INR/ZAR|CCY|NA
BDTHKD=X|BDT/HKD|CCY|NA
NZDIDR=X|NZD/IDR|CCY|NA
HUF=X|USD/HUF|CCY|NA
CHFGEL=X|CHF/GEL|CCY|NA
SEKMAD=X|SEK/MAD|CCY|NA
JPYXOF=X|JPY/XOF|CCY|NA
JODEUR=X|JOD/EUR|CCY|NA
XF000EURMXN2.SG|EUR/MXN FIXING|STU|NA
MVR=X|USD/MVR|CCY|NA
ZAR=X|USD/ZAR|CCY|NA
SARMUR=X|SAR/MUR|CCY|NA
UYUPEN=X|UYU/PEN|CCY|NA
THBTWD=X|THB/TWD|CCY|NA
SEKJOD=X|SEK/JOD|CCY|NA
HKDMAD=X|HKD/MAD|CCY|NA
EUREUR=X|EUR/EUR |CCY|NA
LVLILS=X|LVL/ILS|CCY|NA
ISKCAD=X|ISK/CAD|CCY|NA
GBPRWF=X|GBP/RWF|CCY|NA
CNHUSD=X|CNH/USD|CCY|NA
TTD=X|USD/TTD|CCY|NA
THBCOP=X|THB/COP|CCY|NA
INRLVL=X|INR/LVL|CCY|NA
DKKMAD=X|DKK/MAD|CCY|NA
EBM.PA|WHEAT|PAR|NA
CHFINR=X|CHF/INR|CCY|NA
CHFDOP=X|CHF/DOP|CCY|NA
CADGMD=X|CAD/GMD|CCY|NA
ZARKES=X|ZAR/KES|CCY|NA
UGXKZT=X|UGX/KZT|CCY|NA
THBCAD=X|THB/CAD|CCY|NA
BNDXDR=X|BND/XDR|CCY|NA
AWGCHF=X|AWG/CHF|CCY|NA
NZDUAH=X|NZD/UAH|CCY|NA
AED=X|USD/AED|CCY|NA
AUDTTD=X|AUD/TTD|CCY|NA
NZDSAR=X|NZD/SAR|CCY|NA
MURLTL=X|MUR/LTL|CCY|NA
14596345.EX|HURRICANE FUTURES|EUX|NA
HRKLTL=X|HRK/LTL|CCY|NA
BOBUYU=X|BOB/UYU|CCY|NA
XDRDKK=X|XDR/DKK|CCY|NA
TRYRUB=X|TRY/RUB|CCY|NA
RONAED=X|RON/AED|CCY|NA
JPYMRO=X|JPY/MRO|CCY|NA
NZDPKR=X|NZD/PKR|CCY|NA
JPYSYP=X|JPY/SYP|CCY|NA
11667427.SW|HELVETIA GOLDUNZE|EBS|NA
JMDDKK=X|JMD/DKK|CCY|NA
INRPLN=X|INR/PLN|CCY|NA
HKDMUR=X|HKD/MUR|CCY|NA
TJSCHF=X|TJS/CHF|CCY|NA
ETBEUR=X|ETB/EUR|CCY|NA
JMDEUR=X|JMD/EUR|CCY|NA
VUVARS=X|VUV/ARS|CCY|NA
UYUEUR=X|UYU/EUR|CCY|NA
EURPEN=X|EUR/PEN|CCY|NA
UYUTHB=X|UYU/THB|CCY|NA
INRISK=X|INR/ISK|CCY|NA
CHFETB=X|CHF/ETB|CCY|NA
QARAUD=X|QAR/AUD|CCY|NA
JODAED=X|JOD/AED|CCY|NA
PLNGBP=X|PLN/GBP|CCY|NA
LKRHUF=X|LKR/HUF|CCY|NA
EUR-KES.F|EUR/KES|FRA|NA
HKDTND=X|HKD/TND|CCY|NA
MYRSEK=X|MYR/SEK|CCY|NA
PENUYU=X|PEN/UYU|CCY|NA
UYUARS=X|UYU/ARS|CCY|NA
CNYBRL=X|CNY/BRL|CCY|NA
LVLMAD=X|LVL/MAD|CCY|NA
JPYHRK=X|JPY/HRK|CCY|NA
XF000EURNOK5.SG|EUR/NOK FIXING|STU|NA
SARKES=X|SAR/KES|CCY|NA
EUR-KGS.F|EUR/KGS|FRA|NA
EGPGBP=X|EGP/GBP|CCY|NA
SGDKWD=X|SGD/KWD|CCY|NA
CHFBIF=X|CHF/BIF|CCY|NA
FJD=X|USD/FJD|CCY|NA
JPYILS=X|JPY/ILS|CCY|NA
JPYAUD=X|JPY/AUD|CCY|NA
EUR-SAR.F|EUR/SAR|FRA|NA
EURKHR=X|EUR/KHR|CCY|NA
CHFTHB=X|CHF/THB|CCY|NA
JPYNZD=X|JPY/NZD|CCY|NA
CHFISK=X|CHF/ISK|CCY|NA
THBQAR=X|THB/QAR|CCY|NA
ZARMYR=X|ZAR/MYR|CCY|NA
MXNCZK=X|MXN/CZK|CCY|NA
GBPARS=X|GBP/ARS|CCY|NA
JPYPAB=X|JPY/PAB|CCY|NA
TWDEGP=X|TWD/EGP|CCY|NA
EURGBP=X|EUR/GBP|CCY|NA
EURBOB=X|EUR/BOB|CCY|NA
29134341=X|HKD/HUF|CCY|NA
MADLVL=X|MAD/LVL|CCY|NA
QARKES=X|QAR/KES|CCY|NA
ILSCZK=X|ILS/CZK|CCY|NA
AUDTMT=X|AUD/TMT|CCY|NA
TWDCAD=X|TWD/CAD|CCY|NA
TTDGBP=X|TTD/GBP|CCY|NA
MVRCHF=X|MVR/CHF|CCY|NA
DJFEUR=X|DJF/EUR|CCY|NA
INRBWP=X|INR/BWP|CCY|NA
INRCHF=X|INR/CHF|CCY|NA
MXNMAD=X|MXN/MAD|CCY|NA
CNYBWP=X|CNY/BWP|CCY|NA
OMRTWD=X|OMR/TWD|CCY|NA
MAD=X|USD/MAD|CCY|NA
BAM=X|USD/BAM|CCY|NA
CHFALL=X|CHF/ALL|CCY|NA
LVLCNY=X|LVL/CNY|CCY|NA
JPYPKR=X|JPY/PKR|CCY|NA
DKKNZD=X|DKK/NZD|CCY|NA
29134333=X|CLP/ARS|CCY|NA
FJDEUR=X|FJD/EUR|CCY|NA
CADFKP=X|CAD/FKP|CCY|NA
GDEPQ.MDD|ELECT. PEAK.GER Q|MDD|NA
881341.HE|FIM/EUR FIXING|HEL|NA
CNYIDR=X|CNY/IDR|CCY|NA
NOKCNH=X|NOK/CNH|CCY|NA
MXNSEK=X|MXN/SEK|CCY|NA
OMRKWD=X|OMR/KWD|CCY|NA
CHFJMD=X|CHF/JMD|CCY|NA
EUR-BRL.F|EUR/BRL|FRA|NA
CADUZS=X|CAD/UZS|CCY|NA
RSDUSD=X|RSD/USD|CCY|NA
29134340=X|HKD/CZK|CCY|NA
TRYCLP=X|TRY/CLP|CCY|NA
LKRISK=X|LKR/ISK|CCY|NA
AEDSGD=X|AED/SGD|CCY|NA
GBPCLP=X|GBP/CLP|CCY|NA
LKRINR=X|LKR/INR|CCY|NA
MXNTHB=X|MXN/THB|CCY|NA
EGPUSD=X|EGP/USD|CCY|NA
MURISK=X|MUR/ISK|CCY|NA
HKDVEF=X|HKD/VEF|CCY|NA
VUVPEN=X|VUV/PEN|CCY|NA
KRWINR=X|KRW/INR|CCY|NA
XF000EURCOP7.SG|EUR/COP|STU|NA
AUDXCD=X|AUD/XCD|CCY|NA
INRTZS=X|INR/TZS|CCY|NA
PGKGBP=X|PGK/GBP|CCY|NA
COPTHB=X|COP/THB|CCY|NA
UGXTWD=X|UGX/TWD|CCY|NA
TNDJOD=X|TND/JOD|CCY|NA
EURPGK=X|EUR/PGK|CCY|NA
CZKINR=X|CZK/INR|CCY|NA
14243440.SW|HELVETIA 1/5 GOLD|EBS|NA
PKRCAD=X|PKR/CAD|CCY|NA
TNDHUF=X|TND/HUF|CCY|NA
LTLCHF=X|LTL/CHF|CCY|NA
KESJOD=X|KES/JOD|CCY|NA
NOKRUB=X|NOK/RUB|CCY|NA
BSDCAD=X|BSD/CAD|CCY|NA
SEKAED=X|SEK/AED|CCY|NA
BWPXDR=X|BWP/XDR|CCY|NA
MURCHF=X|MUR/CHF|CCY|NA
PENBOB=X|PEN/BOB|CCY|NA
HRKNZD=X|HRK/NZD|CCY|NA
TNDDKK=X|TND/DKK|CCY|NA
CHFJOD=X|CHF/JOD|CCY|NA
HRKCZK=X|HRK/CZK|CCY|NA
SVCEUR=X|SVC/EUR|CCY|NA
SGDCHF=X|SGD/CHF|CCY|NA
RONHRK=X|RON/HRK|CCY|NA
CZKAUD=X|CZK/AUD|CCY|NA
UGXKES=X|UGX/KES|CCY|NA
EGPNOK=X|EGP/NOK|CCY|NA
GBPSHP=X|GBP/SHP|CCY|NA
NIOCHF=X|NIO/CHF|CCY|NA
GBPIRR=X|GBP/IRR|CCY|NA
TWDQAR=X|TWD/QAR|CCY|NA
MADSEK=X|MAD/SEK|CCY|NA
HRKRON=X|HRK/RON|CCY|NA
GBPMUR=X|GBP/MUR|CCY|NA
JODIDR=X|JOD/IDR|CCY|NA
CADALL=X|CAD/ALL|CCY|NA
PHPUSD=X|PHP/USD|CCY|NA
ZARMAD=X|ZAR/MAD|CCY|NA
RUBUSD=X|RUB/USD|CCY|NA
GHSPKR=X|GHS/PKR|CCY|NA
ZARTND=X|ZAR/TND|CCY|NA
RONPLN=X|RON/PLN|CCY|NA
HUFJPY=X|HUF/JPY|CCY|NA
JPYSDG=X|JPY/SDG|CCY|NA
SGDNZD=X|SGD/NZD|CCY|NA
INRNOK=X|INR/NOK|CCY|NA
EGPJPY=X|EGP/JPY|CCY|NA
THBBHD=X|THB/BHD|CCY|NA
EURMOP=X|EUR/MOP|CCY|NA
CZKLVL=X|CZK/LVL FIXING|CCY|NA
EUR-VEF.F|EUR/VEF|FRA|NA
CVECHF=X|CVE/CHF|CCY|NA
NPRUSD=X|NPR/USD|CCY|NA
PHPHKD=X|PHP/HKD|CCY|NA
EURXPF=X|EUR/XPF|CCY|NA
ISKXDR=X|ISK/XDR|CCY|NA
SLL=X|USD/SLL|CCY|NA
BTNEUR=X|BTN/EUR|CCY|NA
NOKCHF=X|NOK/CHF|CCY|NA
HUFMYR=X|HUF/MYR|CCY|NA
CHFMMK=X|CHF/MMK|CCY|NA
SCRGBP=X|SCR/GBP|CCY|NA
PHPCHF=X|PHP/CHF|CCY|NA
THBISK=X|THB/ISK|CCY|NA
THBOMR=X|THB/OMR|CCY|NA
EUR-RWF.F|EUR/RWF|FRA|NA
TNDNOK=X|TND/NOK|CCY|NA
HKDNOK=X|HKD/NOK|CCY|NA
MYRUYU=X|MYR/UYU|CCY|NA
GBPSEK=X|GBP/SEK|CCY|NA
DKKAUD=X|DKK/AUD|CCY|NA
DKKBGN=X|DKK/BGN|CCY|NA
CHF=X|USD/CHF|CCY|NA
NOKISK=X|NOK/ISK|CCY|NA
XAFDKK=X|XAF/DKK|CCY|NA
VUVJOD=X|VUV/JOD|CCY|NA
EGPDKK=X|EGP/DKK|CCY|NA
SARGBP=X|SAR/GBP|CCY|NA
SARHUF=X|SAR/HUF|CCY|NA
RUBISK=X|RUB/ISK|CCY|NA
THBGBP=X|THB/GBP|CCY|NA
TWDCHF=X|TWD/CHF|CCY|NA
EUR-DJF.F|EUR/DJF|FRA|NA
MNT=X|USD/MNT|CCY|NA
CHFMAD=X|CHF/MAD|CCY|NA
EURSGD=X|EUR/SGD|CCY|NA
CHFGYD=X|CHF/GYD|CCY|NA
GELUSD=X|GEL/USD|CCY|NA
MKDEUR=X|MKD/EUR|CCY|NA
JPYNAD=X|JPY/NAD|CCY|NA
CADPGK=X|CAD/PGK|CCY|NA
SEKEUR=X|SEK/EUR|CCY|NA
EUR-TWD.F|EUR/TWD|FRA|NA
RUBBRL=X|RUB/BRL|CCY|NA
TWDINR=X|TWD/INR|CCY|NA
OCEU.EX|EUR/USD|EUX|NA
EGPMXN=X|EGP/MXN|CCY|NA
ILSCAD=X|ILS/CAD|CCY|NA
SDGEUR=X|SDG/EUR|CCY|NA
HKDILS=X|HKD/ILS|CCY|NA
LVLSAR=X|LVL/SAR|CCY|NA
CZKUSD=X|CZK/USD|CCY|NA
BWPSBD=X|BWP/SBD|CCY|NA
TNDOMR=X|TND/OMR|CCY|NA
CHFRSD=X|CHF/RSD|CCY|NA
JPYMAD=X|JPY/MAD|CCY|NA
ZAREGP=X|ZAR/EGP|CCY|NA
SBDEUR=X|SBD/EUR|CCY|NA
HKDPHP=X|HKD/PHP|CCY|NA
THBUYU=X|THB/UYU|CCY|NA
PLNPGK=X|PLN/PGK|CCY|NA
CNYILS=X|CNY/ILS|CCY|NA
HF43.EX|HURRICANE FUTURES|EUX|NA
ILSKWD=X|ILS/KWD|CCY|NA
19754264.SW|SILBER 999/1000    |EBS|NA
AUDQAR=X|AUD/QAR|CCY|NA
EGPCHF=X|EGP/CHF|CCY|NA
DKKGIP=X|DKK/GIP|CCY|NA
EUR-XOF.F|EUR/XOF|FRA|NA
CADAWG=X|CAD/AWG|CCY|NA
TRY=X|USD/TRY|CCY|NA
EUR-CAD.F|EUR/CAD|FRA|NA
XAF=X|USD/XAF|CCY|NA
ISKDKK=X|ISK/DKK|CCY|NA
AUDXPF=X|AUD/XPF|CCY|NA
EURBYR=X|EUR/BYR|CCY|NA
MZN=X|USD/MZN|CCY|NA
JODLKR=X|JOD/LKR|CCY|NA
BWPOMR=X|BWP/OMR|CCY|NA
AUDCHF=X|AUD/CHF|CCY|NA
THBHUF=X|THB/HUF|CCY|NA
AUDZAR=X|AUD/ZAR|CCY|NA
EURJPYFIX=X|EUR/JPY FIXING|CCY|NA
PLNSEK=X|PLN/SEK|CCY|NA
GHSMUR=X|GHS/MUR|CCY|NA
CHFCUP=X|CHF/CUP|CCY|NA
BTCUSD=X|Bitcoin|CCY|NA
CNYMYR=X|CNY/MYR|CCY|NA
CADANG=X|CAD/ANG|CCY|NA
HKDSEK=X|HKD/SEK|CCY|NA
KESILS=X|KES/ILS|CCY|NA
EURCYP=X|EUR/CYP FOREX|CCY|NA
BSDEUR=X|BSD/EUR|CCY|NA
MKDDKK=X|MKD/DKK|CCY|NA
BRLNOK=X|BRL/NOK|CCY|NA
KESMAD=X|KES/MAD|CCY|NA
SEKCLP=X|SEK/CLP|CCY|NA
GHSCNH=X|GHS/CNH|CCY|NA
KYDUSD=X|KYD/USD|CCY|NA
ZARQAR=X|ZAR/QAR|CCY|NA
CADTTD=X|CAD/TTD|CCY|NA
INRDKK=X|INR/DKK|CCY|NA
INRNZD=X|INR/NZD|CCY|NA
MYREGP=X|MYR/EGP|CCY|NA
EURKWD=X|EUR/KWD|CCY|NA
CADMDL=X|CAD/MDL|CCY|NA
THBMUR=X|THB/MUR|CCY|NA
ZARLSL=X|ZAR/LSL|CCY|NA
EUR-JPY.F|EUR/JPY|FRA|NA
PKRNOK=X|PKR/NOK|CCY|NA
THBCZK=X|THB/CZK|CCY|NA
INRTND=X|INR/TND|CCY|NA
NZDBRL=X|NZD/BRL|CCY|NA
AWG=X|USD/AWG|CCY|NA
19754120.SW|SILBER 999/1000    |EBS|NA
SGDPKR=X|SGD/PKR|CCY|NA
TNDKES=X|TND/KES|CCY|NA
AUDBHD=X|AUD/BHD|CCY|NA
KESDKK=X|KES/DKK|CCY|NA
SGDAUD=X|SGD/AUD|CCY|NA
11729129=X|PLN/RON|CCY|NA
BHDPKR=X|BHD/PKR|CCY|NA
GBPCLF=X|GBP/CLF|CCY|NA
QARCHF=X|QAR/CHF|CCY|NA
CADPLN=X|CAD/PLN|CCY|NA
KRWSEK=X|KRW/SEK|CCY|NA
HKDKWD=X|HKD/KWD|CCY|NA
PHPMXN=X|PHP/MXN|CCY|NA
HKDIDR=X|HKD/IDR|CCY|NA
JPYDZD=X|JPY/DZD|CCY|NA
AEDNOK=X|AED/NOK|CCY|NA
AUDBMD=X|AUD/BMD|CCY|NA
PKRDKK=X|PKR/DKK|CCY|NA
MADTHB=X|MAD/THB|CCY|NA
HUFSEK=X|HUF/SEK|CCY|NA
JODMUR=X|JOD/MUR|CCY|NA
SARJOD=X|SAR/JOD|CCY|NA
GBPNIO=X|GBP/NIO|CCY|NA
LTLTHB=X|LTL/THB|CCY|NA
HUFMUR=X|HUF/MUR|CCY|NA
THBCNY=X|THB/CNY|CCY|NA
GHSUGX=X|GHS/UGX|CCY|NA
FJDHKD=X|FJD/HKD|CCY|NA
AEDDKK=X|AED/DKK|CCY|NA
GHSXOF=X|GHS/XOF|CCY|NA
RUBCHF=X|RUB/CHF|CCY|NA
BWPHRK=X|BWP/HRK|CCY|NA
HKDHUF=X|HKD/HUF|CCY|NA
PEN=X|USD/PEN|CCY|NA
CZKPEN=X|CZK/PEN|CCY|NA
EUR-MZN.F|EUR/MZN|FRA|NA
GHSZWL=X|GHS/ZWL|CCY|NA
LTLAED=X|LTL/AED|CCY|NA
CADUGX=X|CAD/UGX|CCY|NA
SGDTND=X|SGD/TND|CCY|NA
EUR-TTD.F|EUR/TTD|FRA|NA
MXNBOB=X|MXN/BOB|CCY|NA
HUFKRW=X|HUF/KRW|CCY|NA
KRWIDR=X|KRW/IDR|CCY|NA
NZDINR=X|NZD/INR|CCY|NA
HU23.EX|HURRICANE FUTURES|EUX|NA
XF000EURGBP5.SG|EUR/GBP FIXING|STU|NA
HRKSGD=X|HRK/SGD|CCY|NA
VEFPYG=X|VEF/PYG|CCY|NA
29134347=X|MXN/UYU|CCY|NA
THBAED=X|THB/AED|CCY|NA
GBPKZT=X|GBP/KZT|CCY|NA
NADCHF=X|NAD/CHF|CCY|NA
CHFMVR=X|CHF/MVR|CCY|NA
OMRCAD=X|OMR/CAD|CCY|NA
BNDCHF=X|BND/CHF|CCY|NA
OMRXDR=X|OMR/XDR|CCY|NA
VUVCHF=X|VUV/CHF|CCY|NA
GBPLVL=X|GBP/LVL|CCY|NA
AUDSVC=X|AUD/SVC|CCY|NA
DKKZAR=X|DKK/ZAR|CCY|NA
TNDRUB=X|TND/RUB|CCY|NA
LTLPLN=X|LTL/PLN FIXING|CCY|NA
LVLMXN=X|LVL/MXN|CCY|NA
PLNPHP=X|PLN/PHP|CCY|NA
EURNOK=X|EUR/NOK|CCY|NA
EURKRW=X|EUR/KRW|CCY|NA
KRWTHB=X|KRW/THB|CCY|NA
OMRINR=X|OMR/INR|CCY|NA
HKD=X|USD/HKD|CCY|NA
KWDTRY=X|KWD/TRY|CCY|NA
NZDKES=X|NZD/KES|CCY|NA
AUTIE.SW|TIEF.VORTAG|EBS|NA
JPYTOP=X|JPY/TOP|CCY|NA
MADAUD=X|MAD/AUD|CCY|NA
JPYCAD=X|JPY/CAD|CCY|NA
OMRCHF=X|OMR/CHF|CCY|NA
KWDAED=X|KWD/AED|CCY|NA
EGPKRW=X|EGP/KRW|CCY|NA
TMTCHF=X|TMT/CHF|CCY|NA
HKDKES=X|HKD/KES|CCY|NA
QARHKD=X|QAR/HKD|CCY|NA
GBPSLL=X|GBP/SLL|CCY|NA
UYUBOB=X|UYU/BOB|CCY|NA
CADARS=X|CAD/ARS|CCY|NA
XPFCHF=X|XPF/CHF|CCY|NA
DKKCHF=X|DKK/CHF|CCY|NA
OMRLKR=X|OMR/LKR|CCY|NA
CHFVEF=X|CHF/VEF|CCY|NA
NZDAED=X|NZD/AED|CCY|NA
PLNCZK=X|PLN/CZK|CCY|NA
PKRGBP=X|PKR/GBP|CCY|NA
JODNZD=X|JOD/NZD|CCY|NA
GBPLRD=X|GBP/LRD|CCY|NA
SGDCNY=X|SGD/CNY|CCY|NA
TNDLVL=X|TND/LVL|CCY|NA
BWPBMD=X|BWP/BMD|CCY|NA
KWDDKK=X|KWD/DKK|CCY|NA
YERTHB=X|YER/THB|CCY|NA
MXNUYU=X|MXN/UYU|CCY|NA
SARMAD=X|SAR/MAD|CCY|NA
MURZAR=X|MUR/ZAR|CCY|NA
ZARCAD=X|ZAR/CAD|CCY|NA
BAMCHF=X|BAM/CHF|CCY|NA
ISKAED=X|ISK/AED|CCY|NA
HKDZWL=X|HKD/ZWL|CCY|NA
JPYSEK=X|JPY/SEK|CCY|NA
ZARRSD=X|ZAR/RSD|CCY|NA
CHFKPW=X|CHF/KPW|CCY|NA
FJDCHF=X|FJD/CHF|CCY|NA
GTQUSD=X|GTQ/USD|CCY|NA
ILSLVL=X|ILS/LVL FIXING|CCY|NA
TRYIDR=X|TRY/IDR|CCY|NA
CHFBGN=X|CHF/BGN|CCY|NA
BHDHKD=X|BHD/HKD |CCY|NA
MYRBHD=X|MYR/BHD|CCY|NA
NOKINR=X|NOK/INR|CCY|NA
SCRUSD=X|SCR/USD|CCY|NA
ISKLTL=X|ISK/LTL|CCY|NA
GHSNAD=X|GHS/NAD|CCY|NA
GHSCOP=X|GHS/COP|CCY|NA
BDTCAD=X|BDT/CAD|CCY|NA
EURTOP=X|EUR/TOP|CCY|NA
GBPDOP=X|GBP/DOP|CCY|NA
NIOEUR=X|NIO/EUR|CCY|NA
CHFKGS=X|CHF/KGS|CCY|NA
PHPLTL=X|PHP/LTL|CCY|NA
BWPPEN=X|BWP/PEN|CCY|NA
INRIDR=X|INR/IDR|CCY|NA
PKRTHB=X|PKR/THB|CCY|NA
EURNZD=X|EUR/NZD|CCY|NA
SEKGBP=X|SEK/GBP|CCY|NA
JPYALL=X|JPY/ALL|CCY|NA
BOBCOP=X|BOB/COP|CCY|NA
EURMYR=X|EUR/MYR|CCY|NA
HF42.EX|STURM FL 40BN 12|EUX|NA
BRLTRY=X|BRL/TRY|CCY|NA
JODKRW=X|JOD/KRW|CCY|NA
INRTWD=X|INR/TWD|CCY|NA
KESEGP=X|KES/EGP|CCY|NA
EUR-LVL.F|EUR/LVL|FRA|NA
BGNTRY=X|BGN/TRY|CCY|NA
EGPKES=X|EGP/KES|CCY|NA
THBRUB=X|THB/RUB|CCY|NA
BRLBOB=X|BRL/BOB|CCY|NA
TRYMUR=X|TRY/MUR|CCY|NA
CADMUR=X|CAD/MUR|CCY|NA
EGPINR=X|EGP/INR|CCY|NA
CADVUV=X|CAD/VUV|CCY|NA
TNDMAD=X|TND/MAD|CCY|NA
EUR-UYU.F|EUR/UYU|FRA|NA
AUDSAR=X|AUD/SAR|CCY|NA
SEKKPW=X|SEK/KPW|CCY|NA
CHFSCR=X|CHF/SCR|CCY|NA
